gene_i,gene_j,pair_importance,n_shared_pathways
CYTH1,PIK3R1,1.0252098263663356e-06,4
CHRNA7,KLF13,1.0251690171964033e-06,20
CNDP1,FURIN,1.0251665825133927e-06,3
ARHGAP5,TLN1,1.0251638278080746e-06,4
MMP24,RXRA,1.0251247886117199e-06,1
FXYD4,IL6R,1.0250825421091274e-06,6
GBA,SUMF1,1.0250572749365139e-06,6
COPB1,SERPINA1,1.0250399966604817e-06,4
ACVR1,INHBB,1.0250290834272018e-06,9
CCT8,FBXL3,1.0250211381901408e-06,3
H3C11,IL7,1.0249986900134899e-06,5
BAK1,NOS2,1.0249872083846085e-06,480
PODXL,TRPC6,1.0249560035170229e-06,72
ACTN3,TPM1,1.0249530859596234e-06,2
CXCR1,HTR7,1.024933998818034e-06,4
GNG7,KCNJ6,1.0249206452844772e-06,24
ADCY8,PAX8,1.024873775234969e-06,16
CP,UGT2B7,1.024827042783727e-06,1
ATP5MC3,NDUFAB1,1.0248266490708868e-06,32
AGO2,TCF7,1.0248123687069584e-06,6
AGO2,H2BC6,1.0247893986736756e-06,5
HLA-A,UBE2J2,1.0247806560800385e-06,88
LTA4H,MGST3,1.0247305226585013e-06,2
ALDH1L1,AOX1,1.0247102864013868e-06,2
BRAF,TENT4A,1.0246825041804186e-06,2
MAPKAPK3,PPP2R5D,1.0246324961826758e-06,3
CDK1,CES2,1.0246219375176224e-06,2
TUBB1,UBE2D1,1.0246210642231302e-06,4
ARHGEF28,RAP1B,1.0245778919884936e-06,7
ABCA4,ABCC9,1.024570815966186e-06,2
ADH7,G6PC2,1.0245518221319028e-06,12
IL12B,RELA,1.0245308633884814e-06,48
MED1,POU4F2,1.0245066164316086e-06,2
IL1B,PLCB1,1.0245044741452602e-06,10
NTRK3,SYT1,1.0244908797973906e-06,32
PPCDC,RNLS,1.0244808317922277e-06,13
IGF2,MIA3,1.0244590029628853e-06,4
KLB,PPARG,1.0244294724378693e-06,12
INPP5D,PAK2,1.0244154167911763e-06,12
ADCY3,GNA15,1.0243915599377623e-06,14
ARPC2,PPP2R1A,1.024337122299988e-06,8
KCNJ5,PRKCE,1.0243163378239235e-06,3
MADD,RAB6B,1.0241829500046151e-06,2
ALOX5AP,IL1B,1.0241712999459196e-06,5
IFNA5,STAT1,1.024165152774259e-06,20
LIN7A,RPS6KA2,1.0241587702353172e-06,4
IGF1,SOCS2,1.0241566504494888e-06,3
OAS3,UBE2N,1.0241153631795896e-06,1
SDC4,XYLT1,1.0240843044218826e-06,72
GNB4,RGS6,1.0240621960144747e-06,12
PRKCA,ZFP36L1,1.0240419028592398e-06,75
LCE3B,LORICRIN,1.0240039388283624e-06,12
HERPUD1,LMAN1,1.0239907008250764e-06,6
IL11,IL6R,1.0239763739150476e-06,6
COL4A4,PARVA,1.0239677799006586e-06,4
ARSI,NUP62,1.0239559037098065e-06,23
CPLX3,SLC1A3,1.0239558323584967e-06,14
APP,GNAS,1.0239342695210023e-06,12
REXO2,XPO1,1.0238149089124814e-06,638
GRB10,STAT3,1.0238108387038835e-06,111
APIP,LDHC,1.0237955905267881e-06,2
SLC23A2,SLC5A8,1.023770108687927e-06,2
BDNF,EFNA4,1.0237536504457505e-06,6
GLI3,NPHS1,1.0237372656263233e-06,6
LPL,RELA,1.0237083361452903e-06,20
SDHB,TAT,1.0237082506137085e-06,2
LHCGR,SYNE2,1.0237042715743883e-06,1
MAPK3,SNAI1,1.0236947702857435e-06,30
CTNNA3,ITGA6,1.023675189891975e-06,40
CXCL8,DOCK2,1.023651663878411e-06,4
DYNC1LI1,TUBB1,1.0236378784611588e-06,1
HRAS,ITGA9,1.0235991649842902e-06,8
PSMB7,UBE3A,1.0235960079540973e-06,3
IL10,IL15,1.0235917807577265e-06,60
CAMKMT,CHURC1-FNTB,1.0235454688256596e-06,6
PLK1,SKA1,1.0235406938396974e-06,8
CACNA2D2,SLC9A1,1.0235105502374997e-06,20
CNTN6,UHRF1,1.02349425406307e-06,14
JDP2,MAPK14,1.0234543218468062e-06,12
DNMT3B,SLC7A10,1.023426527524407e-06,6
FOS,SMAD6,1.023403124411626e-06,16
FURIN,TBP,1.0233677114320748e-06,12
MRM1,UTP25,1.0233632110612234e-06,2
MAPK3,SPTBN5,1.0233450034036196e-06,4
IPPK,SYNJ1,1.0233009177795793e-06,5
JAG1,NEURL1,1.0233000401482784e-06,15
ABCC11,UGT2B10,1.0232862166503764e-06,2
FBP1,RAB14,1.0232757858830155e-06,1
GSTO1,UCK2,1.023255947529833e-06,2
CXCR4,PRKG1,1.0232200621610825e-06,3
MC2R,PRKCE,1.0232095440808486e-06,9
CSF2,MEF2C,1.0231937641285477e-06,7
PPP2CA,SGK1,1.02309286013208e-06,12
IL6,VCAN,1.0230903083052745e-06,8
CCNA1,UBC,1.0230784058280068e-06,31
ESR1,NR4A3,1.0230249307408013e-06,8
RPLP2,TRIM24,1.0230070565109273e-06,8
BRAF,STAT5A,1.0229544692165991e-06,12
ROBO2,SALL1,1.022941351518975e-06,198
CSNK1A1,PAX2,1.022837297137702e-06,10
LRP5,TFAP2A,1.0227511113569676e-06,24
BCL11B,RORA,1.0226755842031692e-06,98
MAP2K3,TLR4,1.0226671013695606e-06,60
CNTNAP1,RAC1,1.022624445567999e-06,2
PYGL,SLC27A3,1.0226235520605087e-06,2
FYN,PRKN,1.022591576159158e-06,54
CAP2,UGT1A1,1.0225851383438567e-06,1
EHD4,NGFR,1.0225740953625124e-06,3
CD40,IL7R,1.0225626090695505e-06,780
GNAS,RAMP3,1.02254148348635e-06,4
CD2AP,KIRREL3,1.0225374884598182e-06,4
FGF23,GRB2,1.0225357524753067e-06,80
PLD1,PRKCB,1.0225345605796576e-06,6
DSC2,DSG1,1.0224312357864918e-06,8
EGFR,MSH3,1.022429715706134e-06,3
EXOC6,TPTEP2-CSNK1E,1.0224213895071444e-06,5
MAGOH,RNPS1,1.0223557076471934e-06,9
KRT27,PIK3R1,1.0223493234207126e-06,2
GNPAT,PEX13,1.0223266713182966e-06,3
RAC1,SEMA6D,1.022324720772421e-06,28
FH,PDHB,1.022286123090833e-06,209
ARNT,CUL2,1.022264315018008e-06,100
GNE,NUP160,1.0222541675375396e-06,2
HDAC4,SCIN,1.0222013131604146e-06,8
ENTPD5,RAC1,1.0221755792905185e-06,6
RAB31,RIC1,1.0221549224254112e-06,4
RAB26,RAB3C,1.0221483535133302e-06,2
FDFT1,SCARB1,1.022135065475993e-06,4
HEYL,NOTCH4,1.0221322447200187e-06,18
EGFR,PDHB,1.0220985439110013e-06,33
AP1S3,M6PR,1.022058627508926e-06,3
BRAF,ITPR2,1.0220480828604384e-06,16
CSNK2B,NCAPD2,1.0220426247542491e-06,1
ADGRG6,LAMA2,1.0220225021839724e-06,2
KMT5A,SMYD3,1.0219553894172395e-06,16
FYN,LCK,1.0219219381589532e-06,756
CASP12,MAPK3,1.0219208146644565e-06,12
KLB,RUNX2,1.0218687217881477e-06,3
DCTN2,MGAT5,1.0218384033366945e-06,12
ACTB,POLR2A,1.021812004647904e-06,8
FZD6,MAP3K7,1.021808980418555e-06,138
GRM5,PTPRD,1.0218069052988983e-06,39
ADCY7,FSHR,1.0217108873288405e-06,33
CAMK2D,HSPA6,1.0216797229105543e-06,70
ATG4D,CSNK2A2,1.0216662628496447e-06,6
H1-3,STK24,1.02166086435318e-06,1
MAP2K4,PRKCQ,1.021621220413014e-06,45
RXRG,TNFSF11,1.021587809140507e-06,21
GABRA5,PIK3R1,1.0215728328451708e-06,6
NDC1,PPP2R5D,1.021544328239088e-06,3
LAMC2,PIK3R1,1.0215346574991846e-06,12
PPP2R5D,RNPS1,1.0215184147455147e-06,1
DUSP6,TRIB1,1.0214730257038668e-06,190
ATP6V1C1,TFR2,1.0214676562370073e-06,4
IL4,TRAF2,1.021427325081925e-06,12
IGF1,PDK1,1.0214220793614004e-06,3
APOB,GPX6,1.021331407183735e-06,48
EED,SETD2,1.0213157632305014e-06,10
MAP3K7,PELI2,1.021289969638443e-06,138
GLI2,SMARCC1,1.0212851222490826e-06,4
GADD45G,MCM6,1.0212437572931777e-06,10
CDKN2A,YWHAZ,1.0212373980911238e-06,20
GPX3,RRM2,1.0212025061363012e-06,19
GPX6,XDH,1.0211504060839413e-06,42
CD46,DCN,1.021134686511142e-06,6
GTF2A1,H2BC11,1.021121009377642e-06,3
COPZ2,TGFA,1.0211193670025317e-06,8
CYCS,SAR1B,1.0210385941178401e-06,4
DYNLRB1,SIRT1,1.0209593028775998e-06,1
GALNT16,GALNT3,1.0209281438508522e-06,20
ITGB4,MAPK3,1.0208976628511834e-06,6
DAGLB,PRKACG,1.0208895560026576e-06,2
HRAS,PLA2G4D,1.0208648868029234e-06,40
CEP290,ME1,1.0208557483792902e-06,2
RAB12,RAB7A,1.020848351423369e-06,30
MMP10,PAK2,1.0208269713984919e-06,1
KAT5,MDC1,1.0208196945526993e-06,11
SLC14A1,SLC22A2,1.020816487495857e-06,10
KDR,TBX20,1.0207695382291604e-06,6
ARHGAP42,PIK3R1,1.0206954499381027e-06,4
JUN,TH,1.0206745606478052e-06,12
GSTA4,UGT1A3,1.0206619600891878e-06,20
ADRA2A,CACNA2D2,1.0206549672814515e-06,60
ACTB,DEPDC1B,1.0205660075646161e-06,4
BRIP1,CSNK2B,1.0205488649717154e-06,2
CASP12,RPN2,1.020536226784922e-06,3
GREM2,XPO1,1.0205308813365405e-06,174
MNAT1,RAD23B,1.0205295067067244e-06,20
ATF6B,FOXO3,1.0205125704487727e-06,2
WAPL,ZWINT,1.0205124517659314e-06,12
MUC19,MUC21,1.0205047080746096e-06,240
TENT4A,UCK2,1.0204912115341358e-06,2
GNAS,KCNJ6,1.0204740235053578e-06,10
PDE4A,PPP2CA,1.0204734514444407e-06,18
GNG4,GRIN2A,1.0204584851031956e-06,14
FCER1G,GAB2,1.0204370468613888e-06,3
ALDOB,SLC38A4,1.0203796136920573e-06,1
FANCF,MSH2,1.0203728493252129e-06,2
FSHB,MAP2K1,1.0203469855696312e-06,2
CYP11A1,FDX2,1.0203151906834629e-06,6
FSHR,SCARB1,1.020311313336787e-06,11
PKN1,RXRG,1.02030596356902e-06,3
CACNA1A,RIMS1,1.0203038255755341e-06,12
CNTN6,NUMB,1.0202814516639482e-06,28
GHSR,NFKBIA,1.0202691952028904e-06,51
RPS6KA2,SCN5A,1.020240782523274e-06,4
IRX5,PPARGC1A,1.020234178146969e-06,60
CAMK2G,CCND3,1.0202223421629242e-06,2
GRB2,NCOA1,1.020157560205348e-06,6
AGTR1,SCARB1,1.0201384190722251e-06,4
ITGB1,MAPK1,1.0200958519557527e-06,140
GCNT3,MUC4,1.0200917633558977e-06,3
GJD2,ITPR1,1.0200775803307731e-06,12
H3-3A,HSPG2,1.0200478470778762e-06,2
RUNX1,SMARCC1,1.0200387947634226e-06,13
PDE11A,PDE1C,1.0200298703466615e-06,3
LEF1,PTEN,1.020027712932368e-06,18
ACSL6,PEX13,1.0199680862873113e-06,3
CHEK2,TAF7,1.019954652292654e-06,1
BRK1,KRAS,1.019932323801746e-06,6
LCE2B,LCE3B,1.0199271969213441e-06,12
FGF6,MAPK1,1.0199215147078011e-06,88
ARHGEF38,VAV3,1.0199205839889203e-06,12
NDUFB1,UQCRC1,1.0199032942637132e-06,4
MAX,NFKB1,1.0198920108450693e-06,2
CTC1,H2BC6,1.0198802726790746e-06,2
ATF6B,CALY,1.019852902572893e-06,1
CCNC,CNTN1,1.019849264594086e-06,1
RPS6KA2,UBE2S,1.0198309183806487e-06,4
ACTN4,DOCK1,1.0197624247254566e-06,8
HSPA7,PFDN4,1.0197604218831202e-06,4
PIP4K2C,SLC2A13,1.0197457429583778e-06,32
GPC1,HS3ST4,1.0196771350165077e-06,210
CSF1R,GNA14,1.019661794998683e-06,1
LMO1,TAL1,1.01965765679779e-06,5
MALT1,PRKN,1.0196486860773273e-06,6
ADCY8,GNRHR,1.019619003866934e-06,32
MTMR2,PIK3R6,1.0195819548641794e-06,4
APP,MAPK10,1.0195588024212536e-06,6
BCL2,CCND3,1.0195501079834911e-06,15
CCND1,CDK8,1.0195488307148334e-06,48
AGAP2,PTK2,1.019548716951757e-06,12
HIBADH,TAT,1.0194894748088196e-06,14
FA2H,PLPP1,1.0194768553795086e-06,8
IL12B,MAPK3,1.0194667254687095e-06,16
CRTAP,TNFRSF11A,1.0194616114252615e-06,3
ATF6B,HSPBP1,1.0193848538619932e-06,1
MAP3K7,TNFRSF1A,1.0193573587404273e-06,575
CAMK2D,PAK5,1.0193364115451686e-06,10
FST,WNT4,1.0193229907547636e-06,12
TERT,TRAF3,1.019287765302579e-06,1
FOXO1,SKI,1.019275803328669e-06,6
CEBPG,RPL21,1.0192337924097572e-06,20
HSD17B12,PPT1,1.0192220383231643e-06,6
PLCG1,SPRY2,1.019191282109616e-06,32
ADCY7,AGTR1,1.0191815535224673e-06,12
KEAP1,UBC,1.0191620920711546e-06,32
PIK3CB,PRKCH,1.0191373798207337e-06,4
CYB5A,DHFR,1.019125841522639e-06,2
HRAS,LAT,1.0191202189123589e-06,240
INPP5D,SOCS2,1.01905485951533e-06,12
LAMC1,SPARCL1,1.0190539700971613e-06,2
GALNT10,GXYLT1,1.0189736089211143e-06,12
IL1RAP,PIK3R1,1.0189314663122673e-06,8
ADCY2,HSD3B1,1.0188829975277258e-06,3
GALNT1,GALNT10,1.0188644821064172e-06,75
KRT25,LCE1C,1.0188636636598858e-06,25
HHIP,PSMA1,1.0188134069721855e-06,2
CCKBR,ELAVL1,1.0187791730231766e-06,6
ADRA1D,CST2,1.018778514113213e-06,15
ALPL,NEO1,1.0187522421212236e-06,2
F2,KCNQ4,1.0187336556555238e-06,1
CYCS,YWHAZ,1.018732667813771e-06,80
M6PR,NAGPA,1.0187283123741508e-06,1
ACOT6,CYP1A2,1.0187227699187673e-06,6
APBA1,SLC22A2,1.018711934630545e-06,5
EGFR,NR2F2,1.0187047231842902e-06,15
NCOA3,UBC,1.018638108973846e-06,2
MEF2A,RXRA,1.0186270201125354e-06,6
RHCG,SLC11A1,1.0185655016062452e-06,4
C4BPB,NFIB,1.018518067515591e-06,3
JAG1,KIRREL3,1.0185161727349623e-06,1
HLA-DRA,RXRA,1.018509823924596e-06,18
EFNA1,VAV2,1.0185055240678291e-06,12
H2BC11,PRMT6,1.0185001255528607e-06,6
NUP85,POLG,1.0184621714870445e-06,1
MDGA1,TECTB,1.0184562076650157e-06,6
PDHB,SLC16A7,1.0184463213466659e-06,132
ATP1B1,SLC26A3,1.0184007679011249e-06,24
CACNA1C,GNB4,1.0183631785343206e-06,12
GRIN2B,SYNE2,1.0183602095666562e-06,6
TRAF1,VAV2,1.0183438092781216e-06,2
OPRM1,SRC,1.0183211146171562e-06,12
DOCK1,NR3C1,1.0183150170192668e-06,80
GPD1L,LPIN2,1.0183112237882597e-06,2
SCARB1,VLDLR,1.018294821020227e-06,8
PLG,RCN1,1.018267198560352e-06,1
APPBP2,RXRG,1.018262783721487e-06,3
CD36,MAPK14,1.0182408445302826e-06,2
APOE,DHRS3,1.0181981003147083e-06,9
SLC38A4,STARD3,1.0181765901506878e-06,1
BCAR1,MYO10,1.0181534977782291e-06,40
BAK1,KRAS,1.0181409001641679e-06,495
EARS2,TARS1,1.0181086829708086e-06,12
CA2,SLC22A2,1.0180988851971051e-06,5
IFNA2,IL12B,1.0180974250317831e-06,8
HRAS,JAK1,1.018081454698284e-06,336
DAGLB,PRKD1,1.0180615460494584e-06,7
APBA1,CPLX1,1.0180248821711757e-06,4
ACTN2,GRIN3B,1.0179875289395568e-06,2
MAN1A1,MAPK10,1.017976245520913e-06,3
LCE4A,PKP2,1.0179722836484162e-06,32
NRIP1,PARK7,1.0179373729379222e-06,92
DVL3,DYNC1I2,1.0179123197673334e-06,4
GABRB2,PLA2G4A,1.017912115486297e-06,20
IFNA13,TRAF3,1.0178773001906852e-06,3
FURIN,H3C6,1.017776747325172e-06,3
FYN,SDC3,1.0177199160457775e-06,27
LMBRD1,PC,1.01767750493309e-06,1
DGKH,ITPR3,1.0176710213899126e-06,126
ATP8B2,LPL,1.0176630031111245e-06,5
ADCY3,KITLG,1.0176310460963123e-06,8
CYP2C18,GNB1,1.017626004795602e-06,1
CPSF6,PABPC4L,1.0176191250765854e-06,16
KDM4B,RPA3,1.0175970454421683e-06,3
AREG,COG3,1.0175967344316916e-06,4
KIF20B,KIF25,1.0175952855490111e-06,3
ERO1B,MAPK10,1.0175923534916365e-06,1
AGTR1,PLCB2,1.0175633994302657e-06,12
POLR1A,TET2,1.0175218149536629e-06,6
PIK3R2,RHPN2,1.0174746050140016e-06,8
GPX7,RRM2,1.0174620683756075e-06,1
HSPA1L,HSPBP1,1.0174588851441513e-06,1
SCN5A,TBX20,1.0174138083129947e-06,2
ANPEP,PRCP,1.0174131830353872e-06,1
BTRC,CLEC7A,1.0174098861170933e-06,1
JUN,PIK3R2,1.0173690613152209e-06,48
EDNRA,GPR18,1.0173568512072961e-06,2
CYP1A2,KCNJ5,1.0173253919276704e-06,4
FGFR2,MAG,1.0173057287777742e-06,11
CAP2,SLIT2,1.0172990157320337e-06,22
BCL11B,IL7,1.0172809666665814e-06,35
ATG16L1,CSNK2A2,1.017258387677374e-06,90
ALDH9A1,HARS1,1.0172552720177919e-06,1
ADRB2,GRM8,1.0172369609984244e-06,24
EED,SALL4,1.0171759489072119e-06,20
LRSAM1,NDRG1,1.0171635622668873e-06,8
HCLS1,HRAS,1.0171332662095578e-06,8
BABAM2,TP53,1.0170649400453868e-06,5
ABCG8,RETSAT,1.0170628002015292e-06,1
CTPS1,RRM1,1.0170360651429178e-06,8
HSD17B4,LPL,1.0170166391987312e-06,10
GNB1,GSK3B,1.017015534069115e-06,12
E2F3,PPARG,1.0169975371275437e-06,66
KTN1,LAMB1,1.0169584783170649e-06,2
CREBBP,JUN,1.0169441750189356e-06,26
CYCS,LIMK1,1.016939794595828e-06,12
ADCY3,TSHR,1.0168926727153564e-06,36
APOB,BIN1,1.0168509324004482e-06,8
HSD3B1,UGT2B28,1.01678973769663e-06,8
DGKE,GPAM,1.0167756280266005e-06,30
TBP,VPS37C,1.0167733952536062e-06,4
COL4A3,RHOA,1.016720261759474e-06,1
CYP1A2,SULT2B1,1.0167020079165923e-06,4
CALML5,SYNJ1,1.0166968422709033e-06,1
PTPN11,TRAF6,1.0166834939184699e-06,28
CYB5A,FOLR2,1.0166683068746352e-06,1
SHH,TCF7L2,1.0166333015426687e-06,12
IL1R1,MAP2K5,1.0166161722717938e-06,96
KRT25,SPRR2F,1.016583388491199e-06,5
AKT3,SH2D2A,1.0165612387424972e-06,4
ADCY5,HSD3B2,1.0165524599869968e-06,3
IQGAP1,NECTIN3,1.0165389892254535e-06,6
CYP4F22,HACD4,1.0165232993131212e-06,2
ACOXL,CROT,1.0165159792518974e-06,12
SLC19A1,SLC1A5,1.0165079911787316e-06,12
ETS1,TFRC,1.0164881597008129e-06,147
NAP1L1,TLE1,1.0164388180819938e-06,39
ACOX2,NOS2,1.0163993223777394e-06,384
IL6ST,PRKCE,1.0163735178666162e-06,6
TUBB2B,UBE2D1,1.0163626634751566e-06,4
CYP2C8,NUDT7,1.0163548544994683e-06,3
GRM1,PTPRD,1.016349312539415e-06,13
CYP3A43,DHRS9,1.0162827809671409e-06,6
LAPTM4A,PPT1,1.0162602746634417e-06,7
EDN1,PRKCH,1.016228937089636e-06,5
ASS1,CS,1.0161994481450165e-06,6
ACOT13,NUDT7,1.0161960431650148e-06,3
ACTB,ARHGEF28,1.0161600849180528e-06,14
ITGA2,ITGAM,1.0161578239594367e-06,12
ESRRB,THRA,1.0161326624014144e-06,48
GRIN3B,PIK3CD,1.016132614495291e-06,1
IPMK,PIP4K2A,1.0161073421858368e-06,245
SCTR,SLC10A2,1.0160765036015817e-06,11
CTNNA3,LEF1,1.0160553165911024e-06,16
AKAP13,ARHGEF12,1.0160494633426609e-06,14
NCOA1,STAT5B,1.0160126787302677e-06,12
MAPK1,ROCK2,1.0159803729009598e-06,14
LAMB2,THBS2,1.0158817076444393e-06,3
LMAN1,USO1,1.0158703707500531e-06,9
CYP2C8,KCND2,1.0158368377588545e-06,4
GSN,RAC1,1.0158325916228596e-06,16
SLC1A2,SLC6A5,1.0157883516548338e-06,2
ALG10B,CACNA1C,1.0157776978067444e-06,294
CYCS,SMAD2,1.0157658033582706e-06,16
F2RL1,IL18,1.0156823861962039e-06,2
CES5A,E2F6,1.0156821872442379e-06,1
KRAS,PLCB2,1.0156524001732798e-06,60
NCF4,RAC2,1.0156437875090234e-06,336
LPA,VAPA,1.0156293518785258e-06,6
SLC24A3,SLC8A1,1.0156256875709692e-06,108
GNAT3,KCNJ3,1.0156067412706953e-06,18
H2BC13,KDM4C,1.0155543936109235e-06,32
CACNA2D2,MYO3B,1.0155457844370463e-06,80
FGF2,KIAA1549,1.0155382393097195e-06,18
SLC19A1,SLC1A2,1.01549462483419e-06,2
ESR1,XPO1,1.0154803368131386e-06,116
AP1G1,LITAF,1.0154793101340647e-06,9
PDE8A,RRM1,1.015458337860764e-06,2
KAZN,KRT27,1.0154053408465795e-06,3
DYNC1LI1,TUBB2B,1.0153873972740257e-06,1
FGFBP3,UBC,1.0153613558827601e-06,2
MED1,PSMA1,1.0153338223517494e-06,2
MEF2C,PPP2CA,1.0152855697033447e-06,8
PLA2G4A,RASGRF1,1.0152725970630216e-06,32
CLASP1,RAB3IP,1.0152634786209092e-06,2
DYNLRB1,FBF1,1.0152633649340714e-06,1
CA2,GNAI2,1.0152380459279204e-06,3
ADI1,AGXT2,1.0152315326195094e-06,1
AP1B1,NR2F2,1.0152023946830012e-06,5
GPR18,OR10A2,1.0151957496873365e-06,4
ADCY9,SLC9A1,1.015185310008701e-06,20
FSHR,GNG12,1.0151723847006233e-06,44
CYP1A2,UGT3A2,1.0151536904423608e-06,18
KDM4B,MAPK8,1.0151291930764195e-06,18
BRAF,TNK2,1.015100224321941e-06,1
BSG,HTRA1,1.0150573643841199e-06,1
CDKN2A,TFAP2B,1.015047325895561e-06,6
CCN2,DAB2,1.0150424003541048e-06,2
ACADM,CYP2C8,1.0150121170227067e-06,1
HES5,NFKB1,1.0149948749482719e-06,5
CDCA7,PMAIP1,1.0149771592836223e-06,28
DKK2,FBXW11,1.0149495723921208e-06,30
GALNT1,PLA2G6,1.014908048294072e-06,10
TCAP,TMOD1,1.0148782578767168e-06,2
AKR1B1,CYP4F12,1.0148468447823689e-06,4
SLC1A2,SLC22A3,1.0148402175991916e-06,4
GDF6,PSMD5,1.014840151469798e-06,4
CREBBP,TPTEP2-CSNK1E,1.0148009619292964e-06,6
HSPG2,IDUA,1.0147850293407146e-06,6
COL4A4,JAG1,1.0147768989554606e-06,1
GNAS,PAX8,1.0147242761604502e-06,4
SERPINE1,SOD2,1.0146892467366442e-06,4
NOS2,SLC27A2,1.0146218395764124e-06,96
SH3GL3,TGFA,1.0145858451368617e-06,16
ADCY8,FZD1,1.0145827815851345e-06,48
COG7,COPZ2,1.0145450034838854e-06,3
DLL1,OPRM1,1.014541710731819e-06,24
KRR1,WDR46,1.0145379897667321e-06,9
NNT,PDHX,1.0145379885744926e-06,37
CKAP5,NEK6,1.01451073991004e-06,9
CYP1A2,UGT1A5,1.0144839097860764e-06,44
NUP62,UCK2,1.0144413131740748e-06,2
CXCR1,PTGFR,1.0144381279789116e-06,4
DUSP6,RALBP1,1.0144297024320774e-06,15
PEDS1,PLD1,1.0144207180928788e-06,1
HLA-DRB1,IL15,1.0144053731612042e-06,28
RPS6KA4,SCN7A,1.0143884867734136e-06,12
CCNE1,NFKB1,1.0143494479919468e-06,2
RAC1,RIN2,1.0142895447984301e-06,8
ALDOB,PDHB,1.014247512570984e-06,55
CST5,FGFR3,1.0142455521222616e-06,20
HK1,UGT2A1,1.014214035421901e-06,1
CD82,STAT5A,1.014188284226454e-06,4
REL,TLR2,1.0141712105671274e-06,4
BMP6,IGF2,1.014158991868852e-06,16
GFRA1,HRAS,1.014156911078451e-06,24
ADCY9,KITLG,1.014148125921821e-06,8
APIP,MTRR,1.0141238545161023e-06,20
LDLR,SDC1,1.0140568665883976e-06,24
CR1,IL2RA,1.0140408236272155e-06,108
RHCG,SLC2A13,1.0140211952336387e-06,16
CDA,XDH,1.013980362975429e-06,42
KIF18A,POM121C,1.0139298041167422e-06,2
DIAPH3,EGFR,1.0137617944847706e-06,69
CSNK1A1,TNKS,1.0137554795619508e-06,18
FGF23,IGFBP4,1.013744238123615e-06,4
RPL30,RPS24,1.0137111142796695e-06,18
ALOX5AP,GPX7,1.0137032404600177e-06,1
RFC5,SMUG1,1.0137002899313075e-06,6
FZD1,PRKCB,1.0136780262542944e-06,36
HSD17B12,HSD17B7,1.0136728185727861e-06,4
ATF6B,CYP24A1,1.013623007584119e-06,8
RPL31,RPN1,1.0136224091183976e-06,1
PIGK,RTN4RL2,1.0136169592556143e-06,2
HSP90B1,SCARB1,1.0136099035662482e-06,1
MAP3K5,PSMB1,1.013601571564493e-06,8
PIK3R1,PRKCE,1.013590820853986e-06,60
EZH2,SNAI1,1.0135359648786683e-06,60
CAMK2A,FZD1,1.013529939345818e-06,18
GNAI2,SHBG,1.0135196599018552e-06,3
PRKCQ,RGS9,1.0134627873875935e-06,135
CREB1,GRIN2A,1.013416675366111e-06,84
CCN2,TLN1,1.013414816952718e-06,1
CSNK1A1,TLE5,1.0134079233559135e-06,4
SMARCD3,YWHAQ,1.0133517517052493e-06,48
ATP2A2,ITPR1,1.013317850781948e-06,156
CD2AP,YWHAQ,1.0133133930834148e-06,12
GPX4,GSTA4,1.0133074027539701e-06,22
HTR1E,PLA2G4F,1.0132546265140262e-06,5
EDN1,NOS2,1.0132298557804717e-06,320
DCN,GNAI2,1.013186258237554e-06,9
HRAS,SPTB,1.0131046603249066e-06,16
ITGB1,MAPRE1,1.0130812302833192e-06,5
ACTR3C,CTNNA2,1.0130528380614123e-06,1
DLD,PRDM9,1.013006165149098e-06,69
ADCY10,GPR161,1.0129541863079794e-06,2
DKK2,SFRP5,1.0129303882777662e-06,30
CCND3,WNT3,1.0129127892000156e-06,9
PEAK1,WWP2,1.012909592645883e-06,1
CYP1A2,HAO2,1.0129015475257575e-06,2
ADCY3,NTPCR,1.0128999008429673e-06,2
HHAT,ULK3,1.0128914738061212e-06,4
LPIN2,SLC44A4,1.0128715928203746e-06,2
CALM1,VEGFA,1.0128483374597745e-06,15
NPY,PIK3R2,1.0128368519891312e-06,28
CTRB1,MMP15,1.0127792039856968e-06,42
ADRA1B,PLEKHG5,1.0127714062946325e-06,3
FOXO1,KLF2,1.0127650148763735e-06,9
STEAP3,ZNF420,1.0127201619525295e-06,2
ATG5,ULK1,1.0127171234321175e-06,1026
B3GAT2,CHST14,1.0127158001083103e-06,9
FLT1,SLC2A1,1.0126791096087134e-06,8
FBN1,PDIA6,1.012646231103565e-06,8
GSK3B,TRAF2,1.0126427494507734e-06,8
CTNNA2,DSC2,1.012639202713217e-06,4
CEBPA,EBF3,1.0125085746122882e-06,12
CDH1,IGF1R,1.012486118723288e-06,18
GSTA5,TPST2,1.0124580285264528e-06,1
CDK1,RAD50,1.012425063570601e-06,10
PPP3R1,VAV3,1.0124226719199214e-06,1
LEMD2,PRKCA,1.0124146854195715e-06,2
PPARG,TCF7L2,1.012267402532221e-06,144
ALDH9A1,GLO1,1.0122622953005294e-06,6
C7,SERPINA5,1.0122461070830961e-06,6
NCK2,UBC,1.0122432398211127e-06,3
IFT74,KIF3A,1.012237596853538e-06,3
CYP2S1,DHRS9,1.0122298803594276e-06,6
H2BC6,RNF152,1.0122022516406703e-06,8
IFNAR2,IFNGR2,1.0121983118757786e-06,24
ARRB1,PRKCA,1.0121829225537282e-06,24
ALDH7A1,DGKD,1.0121335310050068e-06,24
