gene_i,gene_j,pair_importance,n_shared_pathways
DGKH,PIK3CD,1.515765067634018e-06,9
ACADM,ELOVL6,1.5157506370933048e-06,5
LAMC1,SERPING1,1.5157215784711298e-06,1
FST,XPO1,1.5156674825753233e-06,58
ADCY2,TNFSF11,1.5156619091223028e-06,7
NFKBIA,PYGL,1.5156595602069672e-06,51
HDAC3,MMP13,1.5156394965742948e-06,2
PFKFB2,WNT4,1.5156038202235322e-06,6
ARHGAP17,DOCK9,1.5155226051888349e-06,4
ADCY7,PDGFC,1.5155182669109498e-06,15
DCN,IFNG,1.5154847955961095e-06,90
BAG6,MTX2,1.515418565152989e-06,3
STARD13,TFRC,1.5153091177388944e-06,24
CYCS,GAS2,1.515261260465195e-06,4
KYNU,RELA,1.5152107767923972e-06,8
PRKCE,SOCS7,1.515163239910559e-06,3
SIAH1,SORL1,1.5150682983744446e-06,2
CBL,PIK3R2,1.5150561183156167e-06,72
ENTPD5,POLR2D,1.5150330909818877e-06,1
IGF1R,PDGFC,1.5149905919997765e-06,10
GNAS,PAX8,1.514963237525535e-06,4
CSK,CXCR4,1.5149625151404205e-06,3
BCAR1,EDN3,1.5149489193923975e-06,40
CDC25B,FOS,1.5148721388413833e-06,4
GLI3,PAX2,1.5148281906627258e-06,90
CSF2,PER2,1.5147411147609091e-06,7
AGPAT4,PLA2G6,1.5147276783977759e-06,4
LEF1,TLE5,1.5145740235311678e-06,3
IL1RAP,SYT1,1.5145537508587381e-06,16
HLA-DRA,PRG3,1.5145496803370406e-06,18
ATF5,EIF2S2,1.5145022871365654e-06,1
MAPK3,SDC2,1.5144451413484639e-06,8
FRS2,PPARGC1A,1.5144362295697416e-06,24
BNIP3,MRAS,1.5144067901928793e-06,2
ATP1A4,ATP8A2,1.514371774646861e-06,1
LIN7A,UNC13B,1.5143090905667123e-06,4
MMP2,PTK2B,1.5143041260934353e-06,3
KAT8,SGF29,1.5142817728630575e-06,4
MMP7,NCSTN,1.514244388545194e-06,2
DDAH2,ZDHHC21,1.5141116236350172e-06,2
CNTN1,TLE1,1.5141074736555117e-06,13
NANS,ST6GALNAC3,1.5140404927560525e-06,12
H3-3A,PRMT6,1.5139808589026416e-06,2
ADCY8,EDN1,1.5138939479693303e-06,160
PIK3CG,TRAF6,1.5138815989320282e-06,6
CYP4F12,FOXO1,1.5137845374620558e-06,6
CYTIP,JAG1,1.513743313807936e-06,2
CPN1,FCN1,1.5137333519987806e-06,2
TPTEP2-CSNK1E,UBE2D1,1.513705279343469e-06,4
AIM2,CCL4,1.5137021835726072e-06,10
CENPO,RFC5,1.5136594697651162e-06,2
KCNE1,KCNJ8,1.5136445571217304e-06,49
CAMK2D,PAPSS1,1.5136166360463221e-06,50
LIN7A,SYT2,1.5135841735514077e-06,4
GSTT2,XDH,1.5135741845893693e-06,14
EGFR,MFGE8,1.5135579399188575e-06,9
LMNA,PTK2,1.5133934208044764e-06,8
FIBP,SLC7A6,1.5133616670937045e-06,1
BAMBI,BMP7,1.5133500304356453e-06,66
H2BC11,PPP5C,1.5133419766957558e-06,18
CDON,ULK3,1.5133232281151238e-06,24
COL4A2,THBS3,1.5133187503124645e-06,2
ABCB4,EIF2S2,1.5133147144297254e-06,1
CYP2R1,HMGCR,1.5131748753560715e-06,10
CYP1A1,EDN1,1.5131702049586692e-06,5
PPP2R1B,PRDM1,1.5131486339994183e-06,89
SLC2A1,STK11,1.5131417239189204e-06,12
CD8A,RAG2,1.5131341797314235e-06,1
CD14,PSMD12,1.513120232665699e-06,4
OSBPL10,PLA2G4F,1.5130817061503876e-06,2
FGB,PTK2,1.5130647947197984e-06,16
HDAC4,TLE3,1.5130176534621237e-06,66
TNF,ZBTB16,1.5129484154385864e-06,1
DUT,RRM2,1.5128465746805375e-06,13
CAMK1G,PIK3CD,1.5128152881516144e-06,1
MYOD1,PARP1,1.5127347978705075e-06,1
ADCY5,RUNX2,1.5127244523682748e-06,3
GUCY1A2,TRPC6,1.5126680460416167e-06,16
FBXW11,MNAT1,1.5126645325954276e-06,6
NR1D1,PER3,1.5126445305213565e-06,1
EZH1,SETD3,1.512625090072106e-06,1
INPP5D,SOCS2,1.5125939708167853e-06,12
ALDH18A1,NUP85,1.5125533678883585e-06,4
ATP6V1G1,SLC6A7,1.5124839289152685e-06,3
NFATC2,PDCD1LG2,1.5124173179022666e-06,6
PPFIA2,SLC1A1,1.5123781189183753e-06,52
NTN1,SLIT3,1.5123655066062724e-06,6
HLA-DQA2,HLA-DQB2,1.5121620379436798e-06,1664
ADCY3,AKAP1,1.512140684667429e-06,2
HRAS,MAP4K4,1.5121344904264754e-06,240
PIK3CG,VEGFA,1.5120971955045409e-06,18
CASP1,TNFAIP3,1.5120971355031543e-06,28
GATA4,RUNX2,1.5120920664437844e-06,36
GBA,GNG12,1.5120779163213527e-06,4
CXCL8,TLR2,1.511945262128167e-06,8
TRIT1,TRMT112,1.511824279987195e-06,2
OTUD3,TRAF3,1.5117730237557136e-06,25
COL1A2,PRKCH,1.5116359008970903e-06,1
GNB1,HCK,1.511540538956524e-06,4
FGF6,POLR2H,1.5114842550900676e-06,8
HMOX1,SLC2A1,1.5114258076209808e-06,1
PLA2G2E,SLC22A2,1.5114078818066125e-06,55
TNKS,WWP2,1.5114072682780804e-06,18
PDE4D,SRC,1.5113850260206618e-06,4
PLCH2,PTEN,1.5113675070973802e-06,72
KLB,PRKAG2,1.511286427557934e-06,1
KDM3A,KLK3,1.5112677829165477e-06,1
SLC38A9,TRIB3,1.5112613021284194e-06,8
TRPC6,TSC1,1.511208495230676e-06,4
EGR2,PIK3CB,1.5111418740332283e-06,10
MYH9,MYL6,1.511100517215258e-06,8
M6PR,STON1-GTF2A1L,1.5110097701450462e-06,22
LEP,RUNX2,1.5109235675936361e-06,3
MBOAT1,MOGAT1,1.5108690770862917e-06,14
GOT2,NUP93,1.5108623711679315e-06,20
ATP10A,CYP4F3,1.5108587803069895e-06,8
ADCY7,CDK1,1.5107091300148312e-06,12
GTF2F1,IRF5,1.510694308759497e-06,16
COPB1,SDHB,1.5106783166629612e-06,1
ITGA1,PLD2,1.5106621731320047e-06,2
GNG2,TRPC6,1.5105983170264163e-06,12
CBLIF,PANK2,1.5105635498002812e-06,2
APP,PTGS1,1.5105313160637679e-06,6
AGTR1,PRKCA,1.5104761974527037e-06,4
CCND1,NR2F2,1.510445630081847e-06,20
ADAMTS16,SCUBE3,1.510427790379482e-06,26
SCARB1,SOD3,1.51042683071978e-06,2
COPB1,GALC,1.5104035449736886e-06,31
FGF10,PPP2R1A,1.5103290315968132e-06,10
COX7C,FABP1,1.5103097341009745e-06,20
PKP4,SPRR2B,1.5102651786946808e-06,2
MBTPS1,SEL1L2,1.5102017627555142e-06,2
FYN,JAG1,1.5101741729140945e-06,27
IFNGR1,IL10RB,1.5101670059192163e-06,16
IL2,MAPK14,1.5101439811983422e-06,72
H2BC4,MYH9,1.5100713426363654e-06,2
ARHGEF2,DOCK1,1.5100670054390974e-06,16
GNA12,ITPR3,1.5100257610502408e-06,14
GHRH,VIPR2,1.5100073827226113e-06,4
PSMD5,TLL1,1.510005404270487e-06,5
AP2A1,CSNK2B,1.5099838037713198e-06,1
ACSL6,APOA5,1.5099311624372713e-06,18
EN1,TH,1.5098953493747347e-06,16
CYCS,FAF1,1.5098781531719396e-06,4
PPARG,SRC,1.5098578635362274e-06,24
LHX9,PAK5,1.5098411294545144e-06,11
GADD45G,MAPK1,1.5098083778394443e-06,120
CDV3,MAPK14,1.5097502767957849e-06,2
SHC3,YWHAQ,1.5097189431193907e-06,18
GMPS,GSS,1.5096940607500775e-06,6
GALNT2,ST6GALNAC2,1.5096571961414895e-06,4
APPBP2,KAT5,1.5096483139132033e-06,1
CAMK2D,GNG2,1.509647092094261e-06,45
CDC37,PTPN12,1.5096162593250528e-06,16
BNIP3,HSPA1L,1.5096052834451257e-06,2
ANAPC1,LMNA,1.5095880776527792e-06,2
CBL,CDK8,1.5095719509602052e-06,24
GCDH,LIPC,1.509484441442055e-06,14
ANAPC1,MCM8,1.509461468991724e-06,8
ITGA6,PRKCA,1.5094390021452853e-06,25
CCND3,GAB2,1.5093771708052373e-06,1
B4GALT6,ST3GAL1,1.5093457565297357e-06,96
POLR2E,SLC29A1,1.50933551898744e-06,9
CREB1,PRKACG,1.5093064721820662e-06,34
SULT1E1,UGT2A2,1.5092209724176797e-06,6
MEN1,SMAD7,1.5092183761472588e-06,16
ADD2,ANKH,1.5092145417838765e-06,2
CEP41,WDR19,1.5092043668119004e-06,1
CHST12,CSGALNACT1,1.5091794874540672e-06,18
NR4A3,RUNX1,1.50915783840684e-06,26
EGR4,MEF2A,1.509151500656003e-06,6
CACNG2,PRKACG,1.5091465193073361e-06,2
DGKE,SLC22A2,1.5091042655512865e-06,5
ADCY5,FZD1,1.509095843251392e-06,3
ERBB2,THBS1,1.5090945409412804e-06,8
PPP5C,UBC,1.5090774806714169e-06,8
MCCC2,MMAA,1.509064873062016e-06,1
IFNAR1,NFKB1,1.5090351063543987e-06,6
SLC14A2,SLC22A1,1.5089273881803986e-06,40
BAK1,CR2,1.5089127496294923e-06,45
NCAM1,PTPRS,1.5088480722624809e-06,1
LPIN2,MAPK3,1.5088376663641156e-06,2
GNG12,KCNJ4,1.508823498032677e-06,28
TXN,XDH,1.508819303651971e-06,133
EGFR,ORAI1,1.508812223012986e-06,3
SLC38A9,YWHAB,1.5087650404429424e-06,8
MGLL,PTGS1,1.5087641713762423e-06,1
SRC,TYK2,1.5087625309107011e-06,16
FBXL17,HMOX1,1.5087493203225222e-06,15
MGLL,PNLIPRP1,1.5087305369476667e-06,2
EGR2,YWHAB,1.5087098411470378e-06,10
CBLL1,FYN,1.508635096834935e-06,27
PTBP1,PTPN11,1.5086073085360648e-06,14
MAT1A,SOD3,1.508555602214301e-06,4
ADCY5,KRT25,1.5085550785443048e-06,5
ADGRF5,PTGFR,1.5085541917869705e-06,1
PPARGC1A,SMARCB1,1.5085508116759645e-06,6
CDON,FKBP5,1.508536927886628e-06,12
HSPA6,TNF,1.5085085665056397e-06,7
C4BPA,C4BPB,1.5084893334460503e-06,3
RAC1,SLIT3,1.5084470335047229e-06,8
LCE2B,LCE2C,1.5084424251909923e-06,4
SOST,WNT3A,1.5083357425282884e-06,4
FSHR,GNRHR,1.5083256353001027e-06,44
GAK,SH3D19,1.508323236976139e-06,6
MTMR6,PIK3C3,1.5083231959626502e-06,18
MMP2,YAP1,1.5083231801327202e-06,1
B4GALT1,FKRP,1.5083133417803651e-06,16
GALNT3,GTF2F1,1.508277732042984e-06,4
PGM1,STAT3,1.5082611179717542e-06,6
GNRHR,PTGFR,1.5082413256095606e-06,2
ABCA1,NCOR2,1.5082391624510194e-06,9
GRB2,TRIB3,1.5082358031087012e-06,28
KAZN,LCE4A,1.5082326688305632e-06,12
FNTB,PRKCQ,1.508195205527733e-06,60
ADRA1B,KCNQ4,1.5081599068859457e-06,3
GMPS,SLC29A1,1.5080591655447506e-06,4
F2,LDLR,1.508057302146426e-06,2
PDHB,PPARGC1A,1.5079669622475649e-06,66
ADRA1D,CXCR2,1.5079573188359063e-06,5
GRB2,MYO10,1.5079517764304829e-06,25
ADRB1,GNAI1,1.5079154319875762e-06,9
FARP2,SRC,1.5078564103987446e-06,2
ADCY3,GRIN1,1.5078145434443968e-06,4
IL11,MAP2K1,1.5077941384333826e-06,2
LAMTOR2,RPL21,1.5077537273811004e-06,5
ANAPC1,CCND3,1.5077127590856776e-06,4
GNPDA1,PPP2R5D,1.5075857254396232e-06,58
LDLR,TACR1,1.5075041133627564e-06,10
DLC1,PKN1,1.5074522821123537e-06,4
NUP93,PCTP,1.5073816655331029e-06,5
IL6ST,OSM,1.5073785790131744e-06,36
GNB1,TP53,1.50735825066306e-06,2
MAPK14,SLAMF7,1.5073426553852132e-06,20
CYP2W1,RDH13,1.5073321305199745e-06,9
ACTN3,SLC8A1,1.5073242681110446e-06,36
NT5C3A,PDE7B,1.5073171558572611e-06,12
OPRM1,PLCB2,1.5073020168306546e-06,24
VEGFA,WT1,1.507219792529213e-06,3
CKB,GOT2,1.5070949068274331e-06,10
MAP2K3,PRKCA,1.5070304295594639e-06,8
CBLB,PIK3R1,1.5070163027096624e-06,196
ELAVL1,MAPK3,1.5070039829367943e-06,4
ALDH9A1,LPL,1.5069993690275397e-06,10
GLI2,TCF7,1.5069172162318623e-06,12
FLT3,PFKL,1.5068840086840396e-06,4
GNA14,JUN,1.5068322038827055e-06,3
GABRB1,SLC38A1,1.5067979290961375e-06,8
COL21A1,COL5A1,1.5066751437586845e-06,3
ATP8A2,ATP8B4,1.5066371847893834e-06,3
JAK2,PTK2B,1.506605913561093e-06,84
SDC4,XYLT1,1.506517710191453e-06,72
NUP88,RRM2,1.5065094203237095e-06,1
COPB1,PLCB1,1.5064889566929196e-06,1
RAB14,RALGAPA2,1.506434500697651e-06,2
PTEN,SMAD6,1.506383090990045e-06,36
COL4A3,FGFR3,1.5063358205225086e-06,2
GTF2F1,ICE1,1.5063184946484398e-06,10
BPNT2,UGT2B7,1.50631728956796e-06,1
ADCY2,FZD1,1.5062976406928403e-06,3
GNPAT,PEX14,1.5062760514439333e-06,6
ARHGEF2,GNG7,1.5062540796861867e-06,4
MED1,POLR2A,1.5061566109864089e-06,4
CSNK2A2,KCNQ3,1.5060705602643054e-06,6
PTEN,RRAGC,1.5060698899819397e-06,81
FBXW11,TUBGCP2,1.5060438662099311e-06,6
GAD1,GGT1,1.5059237057357677e-06,1
ALDH5A1,PPFIA2,1.5059063116495963e-06,2
WT1,WWOX,1.5058939352870353e-06,11
LITAF,MTMR2,1.5058784518610462e-06,18
DLD,SARS1,1.5058649123909619e-06,184
CAB39,THRA,1.5058473916695903e-06,8
ACSL6,HRAS,1.5058310908570387e-06,24
ARL4C,RXRA,1.5058192090189326e-06,8
FOS,MMP9,1.5057784604676855e-06,364
DLGAP1,GRIN2B,1.505686308369783e-06,126
HERPUD1,UBQLN4,1.5056334099483593e-06,8
MBD2,UHRF1,1.5056094706394907e-06,4
SYT2,SYT9,1.5056020148951355e-06,8
PLCG1,SHC3,1.5054860323382435e-06,11
LPIN1,SLC44A5,1.505471283635984e-06,4
CACNA1A,UNC13C,1.5053767772130946e-06,22
PIK3R2,ZBTB16,1.5053650912477679e-06,4
LCE3E,LCE5A,1.5053077022899843e-06,18
PIK3C3,PRKAG2,1.5052882096725877e-06,18
LCLAT1,PITPNB,1.505171979943043e-06,2
HMOX1,PRNP,1.5051704543952992e-06,20
ACTN4,GPC5,1.5051682780153897e-06,4
ITGB1,PDGFB,1.5051110099130876e-06,375
ENTPD5,POLR3F,1.5050916317704832e-06,1
ATP1A4,SCNN1D,1.5050541672945172e-06,28
ADCY7,PLA2G4C,1.5049316039276543e-06,6
CDH1,RAP1B,1.5048888482305234e-06,12
COL11A1,FGFR3,1.5048795740974746e-06,14
CTNNA3,PIK3CB,1.504871841929642e-06,24
LPL,SDC1,1.5048693798749933e-06,120
DKK1,RUNX2,1.5048638222954953e-06,6
IL2RA,RELA,1.5048271980424823e-06,72
CYP1A1,JUN,1.5047921380073603e-06,2
SCN9A,SRC,1.5047671411139163e-06,2
DGKH,ITPKA,1.5047621823151126e-06,18
RAB7A,ULK1,1.5046941950203063e-06,12
PIP5K1B,VEGFA,1.5046525012459474e-06,15
CYP1A2,IL12B,1.5046351469205632e-06,16
ALDH5A1,SYN2,1.5046217354264257e-06,12
ATP6V1C1,KDELR2,1.5045361094201404e-06,4
RAB23,RAB3C,1.504497959103901e-06,2
LCN9,SLC27A6,1.5044824679399937e-06,8
BOC,SMO,1.5044536301189737e-06,12
HMGB1,PRKCQ,1.504452455917497e-06,15
BBS9,CYS1,1.5044213019163588e-06,16
KAT2A,NR3C1,1.5042930865467874e-06,10
ACTN3,WASL,1.5041830051798488e-06,4
DIO3,GPX3,1.5041359362477635e-06,38
CACNG3,STX1B,1.5041312963148813e-06,5
KCNJ5,PER3,1.504116085015994e-06,1
ACAT2,SLC16A3,1.5041107683799737e-06,2
ADCY5,FOXO1,1.5041102507384885e-06,6
GCK,STAT3,1.5040997354276442e-06,6
LRSAM1,SBF2,1.5040824337120284e-06,1
ADCY1,PRKAR2A,1.5039489252369198e-06,120
ANGPT2,TEK,1.5039370092987763e-06,9
GABRG1,PDE4D,1.503935437159945e-06,16
ATF6B,SOST,1.5038914398246561e-06,1
CXCR2,GHRHR,1.5038883702800376e-06,2
AEBP2,KAT2A,1.503867987473484e-06,8
ADCYAP1R1,NTRK2,1.5038298663441967e-06,150
GALNT10,MUC4,1.5037513681666799e-06,3
ERO1B,HSPA1B,1.5037213643154246e-06,1
BLVRA,STAT3,1.503711558825671e-06,9
RBL1,TP73,1.5036356444397825e-06,1
FGF23,PROC,1.5036007165198512e-06,8
ACAT2,ACSL6,1.503595399299229e-06,3
GABARAPL1,UVRAG,1.5035778559990831e-06,4
BCAR1,JAML,1.5035428123005266e-06,24
TPTEP2-CSNK1E,UBC,1.503385576029359e-06,3
CCND2,WNT2,1.5033209460497503e-06,9
CCND1,H3C11,1.5032948748085195e-06,16
ANK1,SPTB,1.5032323137376125e-06,10
MAPK1,WIPF1,1.5032281001914338e-06,14
HIBADH,VARS1,1.5032090584292192e-06,14
DAGLB,PRKD1,1.5031585145486304e-06,7
CYLD,NFKBIA,1.5031505616933039e-06,612
NBEA,RBPJ,1.5031176515737494e-06,198
FGFBP3,KL,1.5030997192883033e-06,4
CYP11A1,PLCB2,1.5030639709534555e-06,8
PARK7,SYT1,1.5030500933044255e-06,32
CDKN1C,GSK3B,1.5030005897642695e-06,12
CCKBR,MAPK8,1.5029997154266301e-06,6
ARCN1,KIF18A,1.5029811593810412e-06,6
MED24,NCOA3,1.5029527881821325e-06,8
PLG,SELP,1.5029437889779729e-06,4
ELOVL7,PPT1,1.5029339830441302e-06,6
PDGFC,PTPN12,1.5028812221373755e-06,10
PPP2R5D,UBE2D1,1.502819193699434e-06,12
UBXN4,WFS1,1.5028084054081667e-06,5
UBC,USP1,1.5027505716099416e-06,9
HUS1,RAD51B,1.5027356248390597e-06,330
CHRM3,DRD2,1.5026888408747705e-06,216
INHBA,THBS1,1.5026785008277521e-06,84
B4GALT1,H2AZ2,1.5026764064174358e-06,4
H2BC5,RMI2,1.5026560622564395e-06,204
CDC42,LYN,1.502650002403946e-06,152
PSMD1,SIAH1,1.5026356550151831e-06,1
FGF23,FGF5,1.502619125497845e-06,98
DYNC1I1,VRK1,1.5025830146046342e-06,3
GABRA5,GABRG3,1.5025318039624258e-06,84
GABRR3,GNAI2,1.5024973860633395e-06,18
DYNC1LI1,NDC80,1.5024720170231376e-06,8
MCEE,SAA4,1.5024717185951886e-06,1
CREB1,NFKB1,1.50246485974663e-06,16
GNG12,NFKB1,1.5024646434769195e-06,4
EPB41L3,ESPN,1.5024089528026252e-06,6
CD40,RAG2,1.5023529085074946e-06,30
CDKN2A,SRC,1.5023406703118525e-06,14
CDH10,CDH2,1.5022585002502479e-06,17
IRAK3,NFKBIA,1.502212610363586e-06,153
C4BPB,NCOA3,1.5022120884999879e-06,2
RIT1,SHC3,1.502165153155488e-06,9
HRAS,LDHC,1.502116897811323e-06,8
INHBA,PITX2,1.502098239613519e-06,35
RPL10L,SSR2,1.502076910261015e-06,12
PHC1,SLC38A9,1.501989487451283e-06,4
NANS,NUP85,1.5019738839328056e-06,1
ATG4D,CSNK2B,1.501972064943402e-06,2
RFC5,RNF111,1.5019656268077872e-06,8
ACOX3,LDHC,1.5019462580312393e-06,1
JARID2,TET2,1.5019327921318198e-06,51
KCNMB1,MYH9,1.5018731431837296e-06,3
KDM3A,TCF4,1.5018562180557637e-06,1
MAPK8,SSR2,1.501854469771376e-06,12
IL10,NTN4,1.501850083999538e-06,15
DDB2,MAPK1,1.501842394086017e-06,22
HDAC2,PSMD7,1.50182097513607e-06,1
JUN,PRKCH,1.50181199387589e-06,1
PAK2,RASA1,1.5017947418982658e-06,3
KRAS,PTEN,1.5017321079018475e-06,351
H2BC6,MCPH1,1.5016707175519173e-06,4
CDA,UGT1A1,1.5016568113424e-06,3
CAPN14,SCUBE3,1.5016118175046846e-06,26
H4C4,RUNX1,1.5015926142461766e-06,65
DEPDC5,GLUD1,1.5015735925771878e-06,2
ARHGAP42,SLC1A5,1.5015708154910458e-06,12
APOB,MFGE8,1.5015149650322395e-06,48
CAMK2D,GRM1,1.5015124297690363e-06,10
ALK,HRAS,1.5015107336230349e-06,32
RAP1B,SLC2A1,1.5014782093203394e-06,1
AICDA,DPYS,1.501453166796729e-06,2
BMP6,NOG,1.5014433556448381e-06,16
CALM1,GSN,1.501440377305041e-06,4
FGF20,POLR2H,1.5014310974285707e-06,28
KRT27,KRT32,1.5014263965440477e-06,2
UPP2,XRCC3,1.501408519288816e-06,1
MAPK8,MSH3,1.5013216625447967e-06,2
GRM1,GRM7,1.501216717603171e-06,8
DDB2,ERCC4,1.5011544074152973e-06,54
C3,IGFBP4,1.5011443190345493e-06,6
SLC22A1,SLC2A13,1.501129619014413e-06,64
CCN2,TCF7L1,1.501079793797544e-06,2
NPY,SIRT1,1.5010162521652707e-06,7
CYP26B1,PTGIS,1.5009605083984075e-06,20
FRS2,MEF2A,1.500952571268736e-06,6
AGAP2,GSK3B,1.5009077345973232e-06,8
RXRG,TCF7,1.5008403001134003e-06,9
G6PC2,RXRA,1.5007993070526027e-06,2
H3-3A,HRAS,1.500713137314591e-06,8
COL22A1,COL4A1,1.5006413166273965e-06,96
ATP6V1C1,UQCR10,1.5006389524341301e-06,4
ACHE,ETNPPL,1.500591582252279e-06,6
B4GALT5,SEC23A,1.5005776199798633e-06,44
BAAT,SLC36A1,1.5004697520026866e-06,2
MAPK1,TGFA,1.5003872671062393e-06,104
ADRA2A,GNG2,1.5003839123031405e-06,36
FOSL1,POU2F1,1.500364305684343e-06,1
GNAS,KCNK10,1.5003464660434672e-06,40
IQGAP1,PLCB1,1.50032303736225e-06,2
FGF1,FGFR2,1.5002520986850677e-06,330
APOE,HSP90B1,1.5002481218440167e-06,12
IL17RC,TRAF3,1.5002464124336257e-06,1
COL24A1,MMP13,1.5002375306494287e-06,4
DLGAP4,SYT2,1.5001369035871903e-06,2
RHOA,YWHAZ,1.5000926009597166e-06,15
PLCB2,SCN1A,1.5000670998688292e-06,2
ADCY8,SCTR,1.5000451719753005e-06,16
FYN,TBP,1.5000443718620535e-06,54
ALDH3A2,SLC1A5,1.500044090894066e-06,36
FGF21,PDGFC,1.5000257722626771e-06,45
INPP5E,RAB4A,1.4999827673278787e-06,4
CTF1,RAC1,1.499965685880511e-06,4
CACNA1H,COL4A2,1.4999483254340973e-06,4
NT5E,NUP160,1.4999084303468635e-06,4
FUS,PNN,1.4998960466527933e-06,5
ACSF2,THEM4,1.4998792607912037e-06,2
CRP,MITF,1.4997991764076346e-06,4
C1S,NFKB1,1.49974721352919e-06,1
PAPSS1,RPL31,1.499699376239505e-06,5
PER2,TCF7L2,1.4996712610256442e-06,6
COASY,PPCDC,1.4996706962575046e-06,12
FGF18,PIK3C3,1.4996542276001206e-06,84
EXOC2,YBX3,1.4996397144709697e-06,152
CAMK1G,CAMK2A,1.4996396799915601e-06,6
NMNAT2,SLC5A8,1.499604524608326e-06,24
NMNAT3,TCN2,1.4995516045308622e-06,12
PPP1R3A,PPP1R3B,1.4994856911698662e-06,8
CALM1,PRKG1,1.4994381807298396e-06,6
PC,RARS1,1.4994286061664752e-06,2
FOXO1,LMO4,1.4994217920616393e-06,3
PRKCQ,SLC2A1,1.4993720232429435e-06,30
BTG1,ETV6,1.4992445886245302e-06,6
HDAC7,MEF2A,1.4991953675528673e-06,3
CD86,PPP2R1A,1.4991806369657468e-06,4
ADCY7,RRM2,1.4991094019478624e-06,6
FGFR2,MAPK1,1.4988961495846732e-06,396
ALPL,RTN4RL2,1.4988837815366196e-06,2
ADA,GUCY1B1,1.4988817918781816e-06,76
CTSL,TMPRSS6,1.4988054985565214e-06,10
PPP3CA,PRKCB,1.4988011784568072e-06,72
CHST8,RPN2,1.4987672140402235e-06,3
PPP3R1,TFAM,1.4987551537615218e-06,3
NRP1,SHC2,1.4986476570277851e-06,8
LPL,PNLIPRP1,1.4986153389157098e-06,25
BPNT2,SLC26A2,1.4986134589875522e-06,3
CCND3,GNG2,1.49860762140482e-06,3
ACE,SERPING1,1.4985632788011571e-06,1
COL11A1,ITGB1,1.4984451917102577e-06,35
CYP2J2,HTR3D,1.4984302154630313e-06,4
DDHD1,PLA2G4C,1.498419180734345e-06,3
MCM6,TOP2A,1.4984042877586035e-06,2
DYNC1H1,FBXW11,1.498367924031759e-06,9
MRPS21,RPL21,1.4983195548268214e-06,5
GRM7,TAS2R38,1.4982615130776367e-06,4
CD46,CPB2,1.4981947136227802e-06,8
BMP7,NOTCH2,1.4980790582427096e-06,11
PLCB2,PYGL,1.498074482242373e-06,2
ADCY5,CCKAR,1.4980033320455277e-06,2
ACOX3,PEX13,1.4979784914714855e-06,3
CYCS,TP53,1.4979705526864395e-06,52
MARCKS,PLCB1,1.4979104996371007e-06,12
ACOT12,PTGS1,1.497884568379959e-06,1
ANO4,ASIC5,1.497882140988338e-06,9
GFI1,RXRA,1.4978559477185627e-06,4
ASS1,CKM,1.4978542518899e-06,3
ATP6V1C1,FGFR3,1.497830989904969e-06,4
PI4K2B,PIK3R2,1.4977849937475654e-06,40
ARHGAP17,NCF2,1.497682256934585e-06,16
GSN,PCDH15,1.4976678603348677e-06,280
BCAR1,GNAI1,1.497656793534755e-06,72
CCND3,CCNG1,1.4976487260655313e-06,16
PPP2R1A,SDCCAG8,1.4976326713975197e-06,22
CAMK2G,RYR2,1.4976322560145139e-06,12
FYN,SEMA7A,1.4975965249076546e-06,27
E2F3,RXRA,1.4975898580632025e-06,22
KIF2A,RAC1,1.4975701635074519e-06,6
CYP2C18,UGT2B4,1.497468452377193e-06,24
CXCR2,PTPN11,1.4974607726512903e-06,7
CCNH,TUBG2,1.497419186128705e-06,24
CYP11A1,HMGCR,1.4973476254454e-06,1
LMNA,PODXL,1.497344748536812e-06,9
GABRA5,TUBGCP5,1.4973339451292607e-06,3
EDN1,PIK3R1,1.4973306993293356e-06,30
CALML5,MAPK10,1.4973194382150723e-06,3
CDKN2A,MED1,1.497319232157679e-06,4
DBH,POLG,1.497312837273057e-06,1
M6PR,UBC,1.4973093112047309e-06,2
COL5A1,F13A1,1.4972993085393682e-06,5
PRKCB,SLC9A1,1.497266925221119e-06,16
PIP5K1B,TEK,1.4972617825274408e-06,15
KRT38,SPRR2G,1.497249172643933e-06,1
DAGLB,MGLL,1.497224233037997e-06,2
CEP192,E2F7,1.4972237162661866e-06,6
PRKN,UBQLN4,1.4972217035058577e-06,8
RXRG,SCARB1,1.4972193109012248e-06,3
ADAMTS18,PLG,1.4971091933565124e-06,6
NDUFA4,NDUFS2,1.4971039958659265e-06,30
CDKN2A,GADD45G,1.49700537729891e-06,50
BCAT2,GPX7,1.4969234364059502e-06,5
BTRC,PTPN11,1.4968690892734021e-06,7
ACTB,ELMO1,1.4968111302630926e-06,60
G6PC2,PDE3B,1.4967515085118066e-06,4
ARHGEF12,VAV2,1.4967328251236367e-06,14
PLXNC1,SEMA5A,1.496729107467824e-06,6
RPRM,THBS1,1.4967226473580123e-06,56
GNB1,PIK3CB,1.4967103685314953e-06,4
IL2,IL6,1.4967101283494378e-06,180
PDK4,VARS1,1.4966760772949783e-06,3
SPHK2,SUMF1,1.496649128629457e-06,4
INPP5D,PLCH2,1.4966222975044616e-06,96
E2F6,SMARCA2,1.4965938346378493e-06,9
CBX6,PTEN,1.4965920683223604e-06,18
JAK2,JAK3,1.496560885728089e-06,231
ADRA1B,BDKRB2,1.4965304303375209e-06,12
JAK2,STAT4,1.4964909998179256e-06,189
