gene,degree,importance_sum,importance_mean,n_nodes
PARP8,8,0.0030449596,0.00038061995,1
APOA4,34,0.0030444385,0.00017908463,2
ZNF770,6,0.0030439948,0.0010146649,2
ARHGAP24,8,0.0030403924,0.00038004905,1
PDE6A,34,0.0030321819,0.00017836364,2
PADI1,3,0.0030175904,0.0010058634,1
MED4,18,0.003011033,0.0005018388,3
BTN3A2,18,0.0030094248,0.0010031416,6
RPS24,30,0.0030080338,0.0001002678,1
KIF25,8,0.0030079852,0.00037599815,1
MRPS6,7,0.0030062362,0.00042946232,1
PA2G4,8,0.003004709,0.00075117726,2
SOX6,7,0.0030031512,0.0004290216,1
PGBD5,1,0.0030029814,0.0030029814,1
HCAR3,9,0.0030029588,0.0003336621,1
ALDH8A1,10,0.0030016256,0.0006003252,2
LITAF,18,0.002996561,0.0014982804,9
ETV3,1,0.002992653,0.002992653,1
RHOD,9,0.0029893978,0.00033215532,1
SELENOV,1,0.002988371,0.002988371,1
SSR3,10,0.0029879508,0.0005975901,2
ALDH1L1,13,0.0029863168,0.00022971668,1
DNAJC19,2,0.0029857089,0.0014928544,1
TFDP1,57,0.002985055,5.236939e-05,1
RPTN,3,0.0029832304,0.0009944101,1
RNF14,6,0.002982887,0.00049714785,1
GUCY1B2,12,0.0029800034,0.0002483336,1
FIBP,2,0.0029774152,0.0014887076,1
VMP1,2,0.002975814,0.001487907,1
NFIC,2,0.0029643232,0.0029643232,2
ARSJ,56,0.0029630917,0.00037038646,7
MDC1,24,0.0029593918,0.000123308,1
CLVS2,16,0.002955639,0.00073890976,4
CX3CR1,98,0.0029548525,0.00021106089,7
RSAD2,7,0.0029547436,0.0004221062,1
MCF2L,20,0.0029543324,0.00014771662,1
LRSAM1,5,0.0029481775,0.0005896355,1
ID3,11,0.002946862,0.00026789654,1
COL18A1,60,0.0029414752,0.00019609836,4
OXTR,15,0.0029389858,0.00019593239,1
APOC3,19,0.0029380426,0.00015463382,1
HERC1,5,0.0029325832,0.00058651663,1
CTRB1,35,0.0029314267,0.0005862853,7
GAS1,90,0.0029287757,0.00032541953,10
CACNA1I,39,0.0029250637,0.0002250049,3
EPHA10,4,0.0029240204,0.0007310051,1
LSR,10,0.0029188332,0.0002918833,1
ADI1,7,0.002913035,0.00041614784,1
PTPRN2,12,0.002906822,0.0007267055,3
PLPP3,19,0.0029051327,0.00015290172,1
ZNF764,12,0.0029003324,0.0007250831,3
NPBWR2,18,0.0028981555,0.00032201727,2
MYBPC1,3,0.0028961138,0.00096537126,1
STX11,1,0.0028912916,0.0028912916,1
PIAS2,36,0.0028908406,0.00016060226,2
CDH13,49,0.0028903852,0.00041291217,7
ARHGAP22,7,0.0028838723,0.00041198175,1
SEMA6C,2,0.0028809272,0.0014404636,1
FTMT,40,0.0028745984,0.00028745984,4
IL19,63,0.002870669,0.00031896317,7
ANO7,3,0.0028702691,0.00095675635,1
TAF4,21,0.0028657487,0.00013646422,1
P3H2,4,0.0028625992,0.0007156498,1
ADGRL2,32,0.0028589359,0.0014294679,16
LRRTM4,21,0.0028573386,0.0009524462,7
CGNL1,4,0.0028542737,0.0014271368,2
PCSK5,99,0.002850952,0.00031677244,11
HYKK,4,0.0028490946,0.00071227364,1
PRKD2,10,0.0028480696,0.00028480697,1
PRDM2,20,0.0028453614,0.0014226807,10
SHOC2,13,0.0028443686,0.00021879758,1
TIMMDC1,15,0.002843159,0.00056863175,3
AGBL3,6,0.0028377338,0.0009459113,2
SLC30A8,80,0.0028307298,0.000283073,8
CPPED1,6,0.0028275065,0.0009425022,2
PTBP2,6,0.0028239226,0.0009413075,2
OR4A47,3,0.0028216962,0.0009405654,1
PPP1R3A,8,0.002818176,0.000704544,2
HOXD1,1,0.0028172256,0.0028172256,1
COL8A2,7,0.0028155576,0.00040222253,1
FLNB,105,0.0028129297,0.00018752865,7
ACP1,8,0.0028100396,0.00035125494,1
ADAM30,3,0.002808341,0.0009361137,1
MTHFS,42,0.0027936485,0.00019954632,3
AMY1C,30,0.0027920124,0.00018613416,2
NCL,16,0.00278946,0.0003486825,2
PPFIA4,10,0.0027870946,0.00027870946,1
ANK1,17,0.0027849288,0.00016381934,1
ITGAE,9,0.0027798456,0.00030887173,1
RBM22,10,0.002775156,0.0005550312,2
MRC1,11,0.002773236,0.00025211237,1
WIPI1,11,0.0027716544,0.0002519686,1
TBX3,96,0.0027684576,0.0009228192,32
EPHB4,13,0.0027662471,0.00021278825,1
RASSF6,2,0.0027623018,0.0013811509,1
LCE2C,3,0.0027612038,0.00092040125,1
AGBL2,3,0.0027584995,0.00091949984,1
DPF3,8,0.0027576708,0.0006894177,2
TXK,21,0.0027521849,0.00039316923,3
HNRNPAB,6,0.0027518782,0.0013759391,3
NNT,8,0.0027514866,0.00034393583,1
TMBIM1,3,0.0027488517,0.00091628387,1
VAT1,3,0.00274619,0.00091539667,1
SEL1L2,1,0.0027458067,0.0027458067,1
STIM2,4,0.0027430994,0.0013715497,2
RAB2A,11,0.0027424619,0.0002493147,1
PAX7,18,0.002742157,0.00091405236,6
PNLIPRP1,15,0.0027411045,0.0001827403,1
RAB3C,6,0.0027409103,0.00091363676,2
KCNN2,72,0.002738311,0.00022819258,6
CARD11,150,0.0027372444,0.000109489774,6
ZIM3,4,0.0027333205,0.0006833301,1
PPP6R1,8,0.0027307486,0.00034134358,1
GABRG3,60,0.0027178095,0.0001811873,4
SYNE2,3,0.0027156076,0.0009052025,1
SLC4A4,32,0.0027154228,0.00033942785,4
SLC25A28,34,0.0027139997,0.0013569999,17
CSGALNACT2,11,0.00271367,0.00024669728,1
ADGRF4,4,0.00271146,0.00135573,2
TSPAN8,3,0.002706551,0.002706551,3
FAM83B,42,0.002703068,0.00038615256,6
SRCAP,1,0.002699337,0.002699337,1
UBE2QL1,1,0.0026962722,0.0026962722,1
TTLL11,3,0.002692554,0.00089751795,1
UBAC1,4,0.0026848295,0.0006712074,1
MANEA,15,0.0026818188,0.00053636375,3
TSPAN33,14,0.0026811308,0.0013405654,7
IFT46,6,0.0026808947,0.00044681577,1
FGD4,15,0.0026786053,0.00017857368,1
MSH2,19,0.0026688376,0.00014046514,1
MOGAT1,7,0.002667869,0.00038112415,1
DPH5,10,0.0026655933,0.0005331186,2
ABCC11,4,0.0026619907,0.0006654977,1
ACBD6,5,0.0026572593,0.0005314519,1
PREX2,26,0.0026529124,0.00020407018,2
SPATA5,1,0.0026524067,0.0026524067,1
DAB1,8,0.0026521762,0.00033152202,1
UTRN,6,0.0026520223,0.0013260111,3
HGFAC,4,0.0026518493,0.0006629623,1
DNAJC13,3,0.002651077,0.00088369235,1
NID2,16,0.0026503839,0.0013251919,8
SYT7,3,0.0026499936,0.00088333123,1
FBN2,12,0.00264263,0.0008808766,4
THSD4,5,0.0026425393,0.00052850787,1
MYH3,3,0.0026416485,0.0008805495,1
KCNK17,21,0.0026383216,0.00037690307,3
ABCA4,6,0.002636806,0.0004394677,1
STAT4,30,0.0026245997,8.748666e-05,1
BATF,15,0.0026179205,0.00087264023,5
RIPOR2,4,0.0026178595,0.0006544649,1
DUSP1,44,0.0026098145,0.00011862794,2
SSB,1,0.002606972,0.002606972,1
DSEL,25,0.002602607,0.0005205214,5
GGT5,24,0.002599416,0.000108309,1
OR52M1,3,0.0025974447,0.0008658149,1
KCNJ6,22,0.0025951103,0.000117959564,1
ATG10,49,0.0025941685,0.00037059552,7
ZNF230,4,0.0025894986,0.00064737466,1
REV3L,30,0.002584737,0.0002584737,3
OR2F2,8,0.00258417,0.0006460425,2
CHMP6,18,0.0025821785,0.00014345435,1
HTRA1,3,0.0025815617,0.0008605206,1
BRD1,30,0.0025809773,0.00025809775,3
MTX2,6,0.0025790413,0.0012895206,3
LILRA2,70,0.0025786601,0.000515732,14
OR4C16,3,0.0025755875,0.0008585292,1
PANK4,6,0.002575467,0.0004292445,1
FAAP20,2,0.0025745288,0.0012872644,1
LTBP1,11,0.0025743414,0.00023403103,1
BCAT1,192,0.0025730405,8.040752e-05,6
KLF10,2,0.002572569,0.0012862845,1
OMA1,4,0.002563953,0.00064098823,1
RPP14,4,0.002562212,0.000640553,1
AK9,10,0.0025606537,0.00051213073,2
GPR15,11,0.0025600682,0.00023273347,1
FAM110A,1,0.0025590318,0.0025590318,1
USP25,120,0.002556186,0.0005112372,24
GPR35,156,0.0025495982,0.000424933,26
REG3G,3,0.002549402,0.00084980065,1
TPD52L1,8,0.002548713,0.00063717825,2
SIGLEC6,63,0.0025439954,0.0008479985,21
ABHD17C,15,0.0025401816,0.00050803635,3
GPD1,17,0.0025382394,0.0001493082,1
CTNND2,12,0.0025373127,0.0012686563,6
BAG6,2,0.0025361856,0.0012680928,1
PAPSS2,20,0.002529902,0.0001264951,1
RECK,10,0.002528965,0.00050579297,2
FRMD6,6,0.0025288544,0.0012644272,3
UBD,72,0.00252847,0.0006321175,18
FGD3,13,0.0025251606,0.00019424313,1
MAP1B,25,0.0025229815,0.0005045963,5
NCKIPSD,15,0.0025173277,0.00016782184,1
DAPP1,33,0.002516445,0.0002287677,3
CENPX,8,0.0025155423,0.0003144428,1
BTG4,1,0.0025138115,0.0025138115,1
DNMT3L,75,0.0025119162,0.0005023832,15
SNX2,7,0.0025097309,0.00035853297,1
PEX2,8,0.0025097271,0.0003137159,1
ENPP6,6,0.0025089518,0.00041815863,1
UBQLN4,8,0.0025084456,0.0012542228,4
GLRX,14,0.0025073506,0.00035819295,2
MDM4,28,0.0025070144,8.953623e-05,1
AFAP1L2,1,0.0025028002,0.0025028002,1
OPCML,9,0.0025023771,0.00083412573,3
RNF6,12,0.0024979874,0.00041633123,2
MAP3K20,4,0.00249532,0.00062383,1
SFRP5,4,0.0024947815,0.0006236954,1
SLC6A13,28,0.0024926823,0.00017804874,2
TG,4,0.002490629,0.00062265724,1
WASHC4,1,0.002489841,0.002489841,1
EPHA3,27,0.0024816012,0.00027573347,3
LILRA6,15,0.0024795549,0.00049591094,3
SHANK1,6,0.0024791597,0.00041319328,1
ZDHHC17,1,0.0024769825,0.0024769825,1
SLCO1B3,20,0.0024725893,0.00012362946,1
ARHGAP32,19,0.002470797,0.00013004194,1
SLC37A2,15,0.002469961,0.00049399224,3
FOLR1,14,0.0024671503,0.00017622502,1
TAPT1,4,0.002464118,0.002464118,4
DOCK8,10,0.0024638004,0.00024638005,1
INSIG1,3,0.0024601696,0.0024601696,3
ADGRL3,4,0.0024575044,0.0012287522,2
CASP14,15,0.002455693,0.00049113855,3
KIZ,2,0.0024548096,0.0012274048,1
MYO7A,4,0.00245371,0.0006134275,1
HAPLN1,8,0.0024526168,0.0012263084,4
APC2,22,0.0024476834,0.000111258334,1
NAV3,12,0.0024439625,0.0012219812,6
TNFRSF9,280,0.0024438417,0.0003054802,35
AIF1,8,0.0024426603,0.0012213301,4
FBXL17,35,0.0024423236,0.00034890338,5
TTBK1,1,0.0024399986,0.0024399986,1
DLGAP1,35,0.0024337485,0.00048674966,7
CTRB2,36,0.002433559,0.0012167795,18
NANOGP8,4,0.0024323761,0.0012161881,2
GARRE1,8,0.0024315808,0.0003039476,1
PBRM1,10,0.0024296967,0.00024296968,1
ABCD4,6,0.0024249272,0.00040415453,1
RUNX1T1,24,0.0024235803,0.00060589507,6
HIP1,7,0.002421972,0.00034599603,1
MOS,72,0.0024211737,0.0002690193,8
SPINK5,9,0.0024175022,0.000805834,3
PARP2,57,0.002415314,0.00012712179,3
MYL6,22,0.0024136608,0.00010971185,1
ASCC2,20,0.002412476,0.000603119,5
GBGT1,1,0.0024113823,0.0024113823,1
HTR1B,84,0.002410736,0.00017219542,6
OR2V1,12,0.0024090293,0.0008030098,4
CEP162,4,0.0024051885,0.0006012971,1
LDLRAD4-AS1,1,0.0024033713,0.0024033713,1
B3GALNT1,14,0.002402902,0.00034327173,2
TGFBI,60,0.0023976585,0.0007992196,20
PLOD3,7,0.0023930997,0.00034187137,1
HDGF,2,0.0023929868,0.0023929868,2
FGD5,6,0.0023927991,0.00039879986,1
ARL4A,7,0.0023919262,0.0023919262,7
SGMS1,19,0.0023915796,0.00012587261,1
ICAM3,44,0.0023876498,0.0002170591,4
TRIM21,44,0.0023867334,0.00021697575,4
SLCO4C1,49,0.0023857,0.00034081427,7
ALDH1B1,228,0.0023854247,6.277434e-05,6
PARD3,147,0.0023838077,0.000113514645,7
ARHGAP20,49,0.002383204,0.00034045771,7
GABRR3,20,0.0023794111,0.00023794112,2
EPM2A,8,0.0023791841,0.00059479603,2
LHX3,10,0.0023780556,0.00047561113,2
BASP1,5,0.0023770116,0.0004754023,1
GATB,6,0.002376707,0.0011883535,3
CELSR2,4,0.0023741222,0.0011870611,2
GSTCD,2,0.0023728884,0.0023728884,2
TGS1,156,0.0023632036,0.00019693364,13
HHEX,30,0.0023606676,0.00039344458,5
PRSS3,20,0.002359765,0.0002359765,2
MTMR3,39,0.0023542354,0.00018109503,3
TFR2,4,0.002353951,0.0005884878,1
DCUN1D5,6,0.0023535592,0.00078451977,2
CCR2,506,0.0023533904,0.00010232132,22
ZNF485,6,0.0023526861,0.0007842287,2
CARD14,2,0.0023489888,0.0011744944,1
ARSA,60,0.0023487008,0.00011743504,3
ABCC3,29,0.0023442951,8.0837766e-05,1
PER1,6,0.002340056,0.00039000934,1
NELL2,15,0.0023375873,0.0004675175,3
RNF152,20,0.0023361372,0.00046722742,4
ZNF747,9,0.0023326047,0.0007775349,3
PTPN21,1,0.0023322317,0.0023322317,1
KCNF1,9,0.002330005,0.00077666837,3
LRRC4C,14,0.0023293162,0.0011646581,7
ZNF697,3,0.0023291355,0.0007763785,1
AMBRA1,14,0.0023279684,0.00016628345,1
CAPG,1,0.0023260363,0.0023260363,1
KATNA1,1,0.002323067,0.002323067,1
ANAPC10,44,0.0023183813,5.2690484e-05,1
CD38,136,0.0023126828,0.00013604017,8
PSMA6,1518,0.0023095722,6.9987036e-05,46
KAT2B,132,0.0023091552,3.4987203e-05,2
MOV10L1,4,0.0023038178,0.00057595444,1
CACNA2D3,132,0.0023034653,0.00019195542,11
SRP68,4,0.0023000785,0.0005750196,1
UBA3,12,0.002299353,0.00019161275,1
PDE9A,8,0.0022973702,0.00028717128,1
KCNV2,18,0.0022931623,0.0007643875,6
ERN1,21,0.002292625,0.000109172615,1
MTMR7,9,0.002289237,0.00025435968,1
MANBA,16,0.0022818297,0.0002852287,2
MYO1G,1,0.0022796288,0.0022796288,1
P2RY6,12,0.0022792004,0.00018993336,1
DSCC1,14,0.0022741791,0.00032488274,2
GFUS,13,0.0022711605,0.00017470465,1
IFNL4,1,0.0022704287,0.0022704287,1
COLEC10,12,0.0022697805,0.00037829677,2
OR5H15,3,0.0022688243,0.00075627473,1
FBXL21P,72,0.0022646962,0.00028308702,9
PTPRN,1,0.0022597383,0.0022597383,1
CDKN2D,19,0.0022590212,0.00011889585,1
MAGOH,15,0.002258992,0.00015059947,1
PELO,8,0.0022578002,0.0011289001,4
HSD17B13,3,0.0022575853,0.00075252843,1
RPL37A,26,0.0022542805,8.67031e-05,1
DPYD,24,0.0022542425,9.392677e-05,1
SOX9,198,0.0022532847,0.00010242203,9
ALPK1,6,0.0022517839,0.0007505946,2
HSPA12A,4,0.002250586,0.0005626465,1
SHISA5,12,0.0022502735,0.00037504558,2
CD44,64,0.0022499948,7.031234e-05,2
VIP,100,0.0022481408,8.992563e-05,4
LMO2,24,0.0022468749,0.00037447916,4
ATP12A,5,0.0022423004,0.00044846008,1
TUBG2,40,0.0022411365,0.00022411364,4
MIR181C,3,0.0022370147,0.00074567157,1
PITPNB,12,0.002236194,0.000372699,2
DYNC2H1,66,0.0022270114,0.0002024556,6
IRF7,52,0.002225668,4.2801308e-05,1
SLC16A12,4,0.002224337,0.0011121685,2
FUT10,8,0.0022212197,0.0005553049,2
EBI3,7,0.0022188094,0.0003169728,1
LRAT,16,0.0022107237,0.00013817023,1
ZDHHC7,15,0.0022094937,0.00044189874,3
FAM120B,24,0.0022093465,0.0007364488,8
DENND3,12,0.0022086257,0.0005521564,3
BMP5,26,0.0022062687,0.00016971298,2
NEUROG2,1,0.0022015113,0.0022015113,1
NR5A2,48,0.0021995828,0.00018329856,4
BOC,14,0.0021988433,0.00015706023,1
TBC1D15,1,0.00219677,0.00219677,1
TDRD9,6,0.0021959755,0.00073199184,2
HS3ST3A1,90,0.0021957636,0.00024397373,10
OR11A1,8,0.0021907226,0.00054768065,2
INSIG2,4,0.002190474,0.002190474,4
FUT2,22,0.0021896737,0.00019906127,2
ALAD,17,0.0021859477,0.00012858516,1
P2RY2,63,0.0021844318,0.00010402055,3
ME3,27,0.0021826678,0.00024251862,3
SERPINB2,9,0.0021821097,0.00024245663,1
SLITRK1,33,0.0021815284,0.00072717614,11
GLYCTK,19,0.002180403,0.000114758055,1
COX10,12,0.0021800525,0.00018167104,1
RNU6-1,6,0.002179749,0.0010898745,3
TIAM2,14,0.0021784632,0.00015560452,1
INPP5K,16,0.0021765253,0.00013603283,1
RGS3,105,0.0021761428,0.00014507619,7
TRIM71,49,0.0021733653,0.00031048077,7
LRIG1,7,0.0021697208,0.00030996013,1
SEMA3B,2,0.0021685543,0.0010842772,1
CLK2,1,0.0021679911,0.0021679911,1
NEK1,4,0.0021618549,0.0021618549,4
NPNT,2,0.0021610407,0.0010805203,1
CEP295,2,0.0021585776,0.0021585776,2
NT5M,60,0.002154008,0.00017950067,5
NAP1L1,6,0.0021526406,0.0010763203,3
PPL,12,0.0021504737,0.00035841228,2
FAM91A1,12,0.002148293,0.00035804883,2
CLEC12A,3,0.0021436468,0.0007145489,1
KLRC4,2,0.0021393532,0.0010696766,1
TMC6,3,0.0021335897,0.00071119657,1
MPDZ,4,0.0021320994,0.0021320994,4
HNRNPU,7,0.0021296297,0.00030423282,1
CD53,6,0.0021290053,0.0007096685,2
METTL21A,3,0.002128634,0.00070954463,1
MECOM,39,0.002128403,0.0001637233,3
ROBO4,2,0.0021258178,0.0010629089,1
TOP3A,26,0.0021257587,8.175995e-05,1
NOX4,18,0.0021239263,0.00011799591,1
ZNF706,3,0.002123016,0.000707672,1
PON1,9,0.0021148962,0.00023498846,1
OR6S1,12,0.0021123993,0.0007041332,4
TLE5,9,0.002112125,0.00023468056,1
VPS35L,3,0.0021104608,0.0007034869,1
SOSTDC1,6,0.0021101595,0.0007033865,2
NADK,10,0.0021082682,0.00021082682,1
GPR85,3,0.0021069667,0.0021069667,3
LSP1,6,0.002105873,0.00070195773,2
LCE2D,3,0.0020991922,0.00069973076,1
PPP1R12B,24,0.0020952593,8.730247e-05,1
KIAA0586,2,0.0020943126,0.0010471563,1
LGI2,6,0.002092805,0.0010464025,3
DNAH12,10,0.0020927568,0.00020927568,1
ASTN1,1,0.0020918138,0.0020918138,1
KCNK12,3,0.0020915852,0.00069719506,1
CDCA7,4,0.0020895372,0.0020895372,4
RIIAD1,1,0.0020892238,0.0020892238,1
SLC22A4,66,0.0020879162,0.00034798606,11
CERS6,45,0.0020847523,0.00023163916,5
ZNF875,4,0.0020818007,0.0005204502,1
RPS3,32,0.0020784244,6.4950764e-05,1
HSCB,2,0.0020734663,0.0010367332,1
EPHB3,30,0.002070003,0.0002070003,3
IPO8,18,0.002069032,0.00068967737,6
CACNA1S,72,0.0020629852,5.7305144e-05,2
SLC9A8,60,0.0020592196,0.0005148049,15
NF1,23,0.0020546976,8.933468e-05,1
HOXA2,20,0.0020541458,0.00041082912,4
TRIM6,4,0.0020495814,0.00051239535,1
IKZF3,8,0.0020486696,0.0010243348,4
PCBD2,3,0.0020446551,0.0006815517,1
SLC13A3,7,0.0020443657,0.00029205225,1
TIMM21,2,0.0020443576,0.0010221788,1
WTIP,6,0.0020395848,0.0003399308,1
DIO1,12,0.002038538,0.00016987817,1
NRN1,12,0.002035856,0.000508964,3
NAPRT,10,0.002030734,0.0002030734,1
CCN4,4,0.0020295663,0.0010147832,2
CEACAM3,5,0.0020277281,0.00040554564,1
UHRF1,4,0.0020272702,0.00050681754,1
CCDC187,30,0.0020250136,0.0004050027,6
XPO7,1,0.00202292,0.00202292,1
OR10A6,3,0.0020226089,0.000674203,1
SLC6A7,33,0.0020172533,0.00018338667,3
SLC26A7,18,0.0020166156,0.0003361026,3
IRF2BP1,2,0.0020125876,0.0020125876,2
MITF,23,0.0020108772,8.742944e-05,1
HEPHL1,1,0.0020091052,0.0020091052,1
SUCLG2,52,0.002006457,7.717142e-05,2
DNAH17,3,0.0019995708,0.0006665236,1
RND3,5,0.0019981002,0.00039962004,1
PELI1,28,0.0019976331,7.134404e-05,1
EDAR,28,0.0019972408,0.0002853201,4
INS-IGF2,4,0.0019966066,0.0009983033,2
HBS1L,20,0.0019931833,0.00039863665,4
NEFM,5,0.00199137,0.000398274,1
MICB,45,0.0019898396,0.0003979679,9
LILRB5,65,0.0019875283,0.00039750568,13
CNOT3,20,0.001986057,0.0001986057,2
STEAP4,6,0.001986038,0.000993019,3
CTSB,19,0.0019851304,0.00010448055,1
FBLL1,2,0.0019849297,0.0019849297,2
ZNF420,7,0.0019841185,0.0002834455,1
CES1P1,2,0.0019837809,0.0019837809,2
APOBEC1,8,0.0019837024,0.0004959256,2
MATN4,4,0.0019817443,0.0009908722,2
SIGLEC15,9,0.0019814332,0.00066047773,3
GBP3,6,0.0019752327,0.00032920545,1
HYLS1,1,0.0019736704,0.0019736704,1
TNIP1,63,0.0019708667,0.00028155238,9
HNF4G,24,0.0019706464,0.00032844106,4
BTG2,13,0.0019682874,0.00015140673,1
ACP6,7,0.0019662194,0.0002808885,1
NRG2,47,0.0019652615,4.1814073e-05,1
LCE3E,27,0.0019648229,0.00065494096,9
CRTC1,4,0.001961914,0.0004904785,1
ANO5,6,0.001961181,0.000653727,2
OR5AR1,3,0.0019609134,0.0006536378,1
ACAP2,2,0.0019561322,0.0009780661,1
CENPW,120,0.0019516968,0.0004879242,30
OR52E8,3,0.0019461913,0.00064873043,1
PDE7A,20,0.0019456962,0.00019456961,2
EYA1,161,0.001944097,0.00027772813,23
TBX19,1,0.0019418453,0.0019418453,1
PTHLH,40,0.0019369017,9.684509e-05,2
RAB17,3,0.0019365661,0.000645522,1
LINC02352,1,0.0019356203,0.0019356203,1
DAPK1,66,0.0019293209,0.0001753928,6
MGMT,36,0.0019292656,0.00032154427,6
METTL7A,3,0.001925697,0.000641899,1
NUPR1,4,0.0019241036,0.0009620518,2
PSD4,1,0.0019221606,0.0019221606,1
IDH1,26,0.0019213905,7.389964e-05,1
ZNF300,16,0.0019211847,0.00048029618,4
UBE2U,15,0.0019130701,0.000382614,3
NLRP10,1,0.0019097406,0.0019097406,1
NHLRC1,2,0.001908494,0.001908494,2
ENPP2,36,0.0019082051,0.00031803417,6
PPFIA3,10,0.0019039302,0.00019039302,1
SBSPON,4,0.0019018671,0.00047546678,1
FBXO7,14,0.0019006275,0.00027151822,2
MICA,36,0.0018972758,0.00031621262,6
CARD18,3,0.0018925414,0.0018925414,3
CLIC5,16,0.0018918844,0.0004729711,4
TRPA1,36,0.0018893001,0.00031488333,6
SLC22A5,52,0.001888994,0.00014530723,4
ANXA5,49,0.0018888504,0.00026983576,7
ELAVL2,16,0.001884506,0.0004711265,4
GFRA2,10,0.0018786929,0.00018786929,1
ITM2B,3,0.0018752493,0.0018752493,3
ST6GAL1,72,0.001874884,7.812017e-05,3
ANTXR2,24,0.0018744944,0.0003124157,4
FOXQ1,8,0.0018724232,0.0009362116,4
TMC1,8,0.0018717397,0.00046793494,2
POM121L2,12,0.0018707261,0.00093536306,6
BPNT2,10,0.0018705217,0.00018705217,1
ATG4D,4,0.0018695983,0.00046739957,1
ARIH2,5,0.0018687901,0.00037375803,1
PLA1A,9,0.0018637839,0.0002070871,1
RMND5A,2,0.0018622512,0.0018622512,2
APTX,1,0.0018589854,0.0018589854,1
CTHRC1,4,0.0018566906,0.0009283453,2
PLSCR1,2,0.0018548043,0.0009274022,1
TMEM38B,5,0.0018532304,0.0018532304,5
CCDC59,6,0.0018507458,0.0009253729,3
LYPD5,9,0.001847745,0.000615915,3
NLRP7,28,0.0018468004,0.0009234002,14
USP19,4,0.0018466008,0.0004616502,1
GDI2,8,0.0018426173,0.00023032716,1
CD244,3,0.0018386104,0.00061287015,1
SCN8A,9,0.0018324823,0.00020360915,1
DMRT1,8,0.0018283268,0.0004570817,2
INPP4B,60,0.001824957,0.0001216638,4
VLDLR,56,0.0018237509,0.00013026792,4
AQP7,16,0.0018168454,0.00022710567,2
ZBP1,14,0.0018162451,0.0001297318,1
NEUROG3,8,0.0018155196,0.0009077598,4
HS3ST3B1,72,0.0018139321,0.000201548,8
DAG1,92,0.0018129529,7.8824036e-05,4
RAB1A,156,0.0018120134,6.9692825e-05,6
KARS1,11,0.0018097739,0.0001645249,1
AMPH,14,0.0018092436,0.00025846338,2
KDM5A,3,0.0018063574,0.00060211914,1
NRROS,4,0.0018027216,0.0009013608,2
LCE3B,9,0.001800646,0.00060021534,3
RPH3A,16,0.001800637,0.0009003185,8
PADI4,44,0.001799548,0.000449887,11
GRM6,17,0.0017969782,0.000105704596,1
PEDS1-UBE2V1,54,0.0017966774,3.3271805e-05,1
CDT1,16,0.0017963088,0.0001122693,1
TMC2,4,0.0017959292,0.0004489823,1
MTSS1,9,0.0017946089,0.000598203,3
ZNF101,12,0.0017922698,0.00044806744,3
SFTPC,3,0.0017905916,0.00059686386,1
MEIS1,3,0.0017868879,0.0005956293,1
KLHL42,7,0.0017858957,0.00025512796,1
AHI1,6,0.0017848357,0.0002974726,1
IFNLR1,33,0.0017828665,0.00016207877,3
COL15A1,14,0.0017826539,0.00025466483,2
NECAP1,6,0.0017804691,0.00029674484,1
TRIM36,4,0.0017792672,0.0004448168,1
SFTA3,2,0.0017773523,0.00088867615,1
NCALD,7,0.0017764303,0.00025377577,1
EPHA7,108,0.0017732363,0.0002955394,18
KRBA1,12,0.001772548,0.0005908493,4
LDB2,22,0.0017724597,0.00088622986,11
SCT,115,0.0017716095,7.70265e-05,5
RNF217,4,0.001770695,0.00044267374,1
USP43,4,0.0017655592,0.0004413898,1
BTN2A1,3,0.001765023,0.000588341,1
ATXN3,12,0.0017639279,0.00014699399,1
CATSPER3,3,0.0017636849,0.000587895,1
TAF15,21,0.0017632085,8.396231e-05,1
ESM1,5,0.0017534938,0.0017534938,5
TIMM44,2,0.001753441,0.0008767205,1
PIK3C2B,21,0.001751653,8.341205e-05,1
IL22RA2,70,0.0017516499,0.0002502357,10
FXYD3,10,0.0017502704,0.00017502703,1
BRMS1L,4,0.0017479274,0.0017479274,4
PADI6,4,0.0017467906,0.00043669765,1
SIRPB1,91,0.0017402516,0.00024860736,13
HMG20B,9,0.0017395837,0.00019328708,1
OSBPL6,15,0.0017368215,0.00034736432,3
ASH1L,6,0.0017351974,0.00028919955,1
SEC14L1,2,0.0017336585,0.00086682924,1
RGL2,12,0.0017328428,0.00028880712,2
SMIM20,33,0.0017304067,0.0017304067,33
KCNMA1,57,0.0017285123,9.0974325e-05,3
FCAMR,2,0.0017281316,0.0008640658,1
GRID1,2,0.0017268166,0.0008634083,1
RAB3GAP2,8,0.0017263419,0.00021579274,1
LRP12,36,0.0017255167,0.00028758612,6
ATP8A2,3,0.0017250308,0.00057501026,1
PKIG,4,0.0017228082,0.0008614041,2
PDLIM5,20,0.001718563,0.00042964076,5
STARD10,10,0.001718458,0.00034369162,2
ADGRL4,10,0.0017133849,0.0017133849,10
MRPS33,6,0.0017102775,0.00028504626,1
GRAP2,78,0.0017094067,6.574641e-05,3
CNTFR,13,0.0017068246,0.0001312942,1
EPSTI1,6,0.0017055357,0.00028425595,1
VASH1,3,0.0017040705,0.0005680235,1
PROK2,56,0.0017035657,0.00021294571,7
TBCE,3,0.0017033388,0.0005677796,1
MICAL2,1,0.0016976168,0.0016976168,1
CLPTM1L,1,0.0016948037,0.0016948037,1
