gene,degree,importance_sum,importance_mean,n_nodes
OR51Q1,3,0.00073447434,0.00024482477,1
DAB1,8,0.0007329941,9.1624264e-05,1
PSMD13,39,0.0007329819,1.8794408e-05,1
ZNF792,4,0.00073158543,0.00018289636,1
F11R,126,0.0007299657,3.4760273e-05,6
FOXM1,11,0.0007296652,6.63332e-05,1
GPR135,2,0.00072786555,0.00072786555,2
PTPN7,11,0.00072725466,6.611406e-05,1
ANKS1B,1,0.0007268488,0.0007268488,1
NDUFAF6,12,0.00072659424,0.000121099045,2
FBXO31,7,0.00072351284,0.00010335898,1
UCN3,5,0.0007232465,0.0001446493,1
CDH20,22,0.00072266255,0.00036133127,11
KIF12,8,0.0007222559,9.028199e-05,1
SPOCK1,5,0.00072165835,0.00072165835,5
SATB2,377,0.0007212881,5.54837e-05,29
UTP11,8,0.0007202223,0.00018005558,2
CSNK1A1L,54,0.00071682065,3.9823375e-05,3
HEPHL1,1,0.00071448734,0.00071448734,1
OR12D3,52,0.0007130299,0.00017825747,13
SKIL,63,0.0007126902,3.3937627e-05,3
CTU2,4,0.0007123587,0.00017808967,1
IL1RL1,147,0.0007115171,0.0001016453,21
RGCC,7,0.000711399,0.00010162843,1
SLCO1B3,20,0.000711274,3.55637e-05,1
ADK,13,0.0007105474,5.4657492e-05,1
PHOX2B,6,0.0007105327,0.00035526635,3
SMG7,1,0.00071018,0.00071018,1
IMMP2L,5,0.00070972805,0.00070972805,5
RBM5,5,0.00070932123,0.00014186425,1
HSPBP1,1,0.00070841645,0.00070841645,1
SLC22A5,52,0.00070807256,5.446712e-05,4
CSGALNACT1,33,0.00070626783,6.420617e-05,3
ZNF717,20,0.000705612,0.000176403,5
PXDN,5,0.00070243026,0.00014048605,1
UGT1A9,135,0.0007016761,1.5592803e-05,3
CCT6B,40,0.00070022116,7.002211e-05,4
STX11,1,0.0006987105,0.0006987105,1
GALNS,7,0.0006941356,9.916223e-05,1
SPNS1,2,0.0006939312,0.0006939312,2
PTPRE,4,0.0006912231,0.00034561154,2
ZIC1,2,0.00069062924,0.00034531462,1
CTC1,7,0.0006903844,9.862635e-05,1
PCLO,6,0.0006891115,0.0006891115,6
SEPTIN7,12,0.0006881291,0.00017203228,3
UQCC2,3,0.00068773516,0.00068773516,3
RASSF5,12,0.00068690337,5.724195e-05,1
STYK1,2,0.0006860818,0.0006860818,2
SUDS3,15,0.0006856001,4.5706674e-05,1
IZUMO1,3,0.00068518764,0.00022839587,1
KRT4,4,0.0006824763,0.00034123816,2
NLRP5,1,0.00068151084,0.00068151084,1
SETMAR,4,0.0006798695,0.00033993475,2
MGAM2,3,0.0006796265,0.00022654216,1
TRAT1,28,0.0006792766,4.8519752e-05,2
PSMF1,14,0.0006770798,9.672568e-05,2
BTN2A1,3,0.00067655684,0.00022551895,1
MBP,12,0.00067653204,0.00011275534,2
GLI1,19,0.00067640014,3.560001e-05,1
GFPT2,26,0.00067324843,5.1788338e-05,2
CDS1,11,0.0006669733,6.0633934e-05,1
TP53AIP1,28,0.00066690193,4.7635855e-05,2
GLRX,14,0.00066644547,9.5206495e-05,2
SRGAP2,18,0.00066537864,3.696548e-05,1
CAPZA2,20,0.0006652517,3.3262586e-05,1
CALCRL,119,0.0006636676,3.903927e-05,7
S100B,7,0.00066290936,9.470134e-05,1
CENPX,8,0.0006625188,8.281485e-05,1
UGT1A4,76,0.00066214375,1.7424836e-05,2
SPRY4,102,0.0006606885,0.00033034425,51
ZP2,4,0.0006597442,0.00016493605,1
TSPAN15,4,0.0006595892,0.0003297946,2
ZNF14,15,0.0006514866,0.00013029731,3
OR52Z1,2,0.00065055,0.000325275,1
KLF13,5,0.000649066,0.000649066,5
ERN1,21,0.00064763427,3.083973e-05,1
OSCAR,6,0.00064707035,0.00010784506,1
LGI1,4,0.0006462354,0.0003231177,2
ATP6V1G1,29,0.0006447952,2.2234317e-05,1
EPHA10,4,0.00064473314,0.00016118328,1
ZNF112,4,0.00064444466,0.00016111117,1
RABEP1,15,0.0006440123,0.00012880245,3
OR5H15,3,0.0006435964,0.00021453213,1
NFIB,6,0.000643557,0.0003217785,3
MAGI2,5,0.0006423797,0.00012847593,1
LILRB5,65,0.0006415797,0.00012831594,13
NR4A1,28,0.00064125936,2.290212e-05,1
ZNF343,4,0.0006408314,0.00016020786,1
THOC1,10,0.0006382859,6.3828586e-05,1
OTX1,1,0.0006378109,0.0006378109,1
ACP6,7,0.00063517067,9.0738664e-05,1
ADAM23,42,0.00063429127,0.00031714563,21
CARMIL1,2,0.0006309522,0.0003154761,1
FUT10,8,0.00062927697,0.00015731924,2
TBX5,6,0.0006289075,0.00010481792,1
SLC25A17,9,0.00062883354,6.9870395e-05,1
PDGFD,147,0.00062881864,2.9943743e-05,7
PRTG,2,0.0006272422,0.0006272422,2
MAP1LC3B,14,0.00062614813,4.4724868e-05,1
PUS1,5,0.00062534906,0.00012506981,1
USP25,120,0.00062534376,0.00012506875,24
ICAM3,44,0.0006247711,5.6797377e-05,4
DNAH12,10,0.0006244222,6.2442225e-05,1
INTS10,15,0.0006241617,0.00020805388,5
LTBP2,8,0.0006240334,0.00015600835,2
SERPINB5,6,0.00062396546,0.00010399424,1
UGT1A6,108,0.0006230901,1.7308057e-05,3
CCDC124,1,0.00062222953,0.00062222953,1
RCAN1,8,0.00062189304,7.773663e-05,1
WRN,35,0.000620977,1.77422e-05,1
OR14J1,24,0.00061990373,0.00015497593,6
HCAR3,9,0.00061627163,6.847463e-05,1
DNAH2,6,0.0006139666,0.00020465555,2
EEF1A2,18,0.00061318843,6.813205e-05,2
SMARCC2,32,0.0006126509,3.829068e-05,2
ADAP2,2,0.0006103521,0.0006103521,2
NFKBIZ,15,0.0006102482,0.00020341606,5
LIN52,9,0.0006097464,6.77496e-05,1
MYBL2,17,0.00060907117,3.5827718e-05,1
SIX3,1,0.0006083766,0.0006083766,1
CD226,4,0.0006080318,0.00015200795,1
LRRC25,2,0.00060601643,0.00060601643,2
ANTXR1,21,0.00060586544,8.655221e-05,3
STC1,2,0.00060518546,0.00060518546,2
RUVBL2,8,0.0006050298,7.5628726e-05,1
CAST,24,0.0006034806,0.0001005801,4
TMEM17,267,0.00060307205,0.00020102403,89
GPRC5A,6,0.00060256344,0.00030128172,3
PPP2R2B,20,0.0006023543,3.0117715e-05,1
UBASH3B,10,0.0006009495,0.00030047476,5
ANXA6,40,0.00060029014,0.00015007253,10
KIF1C,16,0.0005992232,7.49029e-05,2
PCGF3,2,0.00059835886,0.00059835886,2
OR2G2,3,0.0005970134,0.00019900447,1
IGFBP7,11,0.00059652666,5.4229695e-05,1
SYT10,32,0.0005962453,0.00014906132,8
MEP1B,4,0.0005945194,0.0002972597,2
XIRP2,12,0.0005924553,0.00014811383,3
HDAC11,60,0.00059230556,2.9615278e-05,3
RCL1,105,0.0005907607,0.00011815214,21
HOPX,1,0.00059074967,0.00059074967,1
SYNE4,1,0.0005893184,0.0005893184,1
FOXQ1,8,0.00058898085,0.00029449043,4
SS18,9,0.00058760284,0.00058760284,9
LZTFL1,21,0.0005866244,8.380348e-05,3
CLDN14,10,0.00058577606,5.8577607e-05,1
OR51E1,9,0.00058558286,0.00019519428,3
OR1B1,6,0.00058445067,0.00019481688,2
C15orf39,1,0.00058429135,0.00058429135,1
CRHR1,20,0.0005810108,2.9050541e-05,1
PHB,8,0.00058034755,0.00014508689,2
PLPPR1,25,0.00057978893,0.00011595779,5
ANXA11,4,0.0005796934,0.0002898467,2
NFASC,10,0.0005791376,5.791376e-05,1
STIL,2,0.00057864876,0.00057864876,2
UGT1A8,147,0.00057610945,2.7433782e-05,7
ASIC4,1,0.00057492685,0.00057492685,1
MGAT4A,11,0.0005726421,5.205837e-05,1
SFRP5,4,0.00057246577,0.00014311644,1
TRIM22,10,0.00057096727,0.00011419345,2
TYMP,23,0.0005708687,2.482038e-05,1
KIF21B,16,0.00057005987,7.1257484e-05,2
CADM2,20,0.00056977256,0.00011395451,4
PNKD,2,0.00056961336,0.00056961336,2
SLC23A1,6,0.00056795566,9.465928e-05,1
XXYLT1,1,0.00056615245,0.00056615245,1
ICAM1,138,0.00056577247,1.2299402e-05,3
FAM110A,1,0.000565716,0.000565716,1
SLC7A8,38,0.0005651346,1.4871963e-05,1
DACT2,6,0.00056448346,0.00028224173,3
CDKN2D,19,0.0005632883,2.9646751e-05,1
RANBP3,3,0.00056198245,0.00018732749,1
ELL2,6,0.0005597295,0.00018657652,2
SDK1,40,0.00055718934,0.00013929734,10
GCKR,7,0.00055705674,7.9579535e-05,1
ACBD3,15,0.00055632996,0.00011126599,3
PRPF31,5,0.0005545691,0.000110913825,1
MYO5B,1,0.0005541153,0.0005541153,1
ARHGAP27,24,0.0005531693,9.219488e-05,4
MTIF3,4,0.00055303104,0.00013825776,1
SCN8A,9,0.0005514617,6.1273524e-05,1
HECW2,4,0.00055097946,0.00013774486,1
PGAP1,15,0.0005506407,0.00011012814,3
RPSA,32,0.00054850586,1.7140808e-05,1
PCBD2,3,0.00054765417,0.00018255139,1
RSPO2,10,0.00054703734,0.00010940746,2
GFRA2,10,0.0005465595,5.4655953e-05,1
HIVEP2,1,0.0005464649,0.0005464649,1
DOCK5,60,0.00054514426,5.4514425e-05,6
KCTD13,7,0.0005449639,7.785199e-05,1
CHD7,4,0.0005427596,0.0002713798,2
OR13D1,3,0.00054138,0.00018046,1
SOX17,36,0.00053945,4.4954166e-05,3
GPX5,16,0.0005391447,3.3696542e-05,1
NMRK1,6,0.0005388981,8.981635e-05,1
OR2T3,3,0.0005386241,0.00017954137,1
KCNU1,30,0.00053804554,8.9674264e-05,5
NAT2,30,0.0005375189,5.3751883e-05,3
SSPOP,8,0.00053722446,0.00013430612,2
TAF11,21,0.00053707283,2.5574896e-05,1
PROKR2,9,0.0005362152,5.9579466e-05,1
GALNT6,8,0.00053547375,6.693422e-05,1
SNRPC,48,0.00053511723,8.918621e-05,8
BICD1,5,0.00053329335,0.00010665867,1
FARS2,14,0.0005332427,7.617753e-05,2
TBC1D32,6,0.0005311133,0.0005311133,6
CACNB2,56,0.00053025165,1.893756e-05,2
SYNE1,1,0.0005286203,0.0005286203,1
B3GALT1,7,0.00052845525,7.5493605e-05,1
RNF41,13,0.0005260704,4.0466955e-05,1
PRM3,2,0.00052561774,0.00052561774,2
MYOCD,2,0.0005247727,0.00026238634,1
GXYLT1,8,0.00052448374,0.00026224187,4
JDP2,6,0.0005242245,0.0005242245,6
DHDH,3,0.0005240333,0.00017467777,1
SFRP1,32,0.000523854,3.2740874e-05,2
IL17RB,3,0.0005235445,0.00017451483,1
GRHL2,4,0.0005224778,0.0005224778,4
HLX,6,0.0005212092,0.0001737364,2
ZNF347,4,0.00052016607,0.00013004152,1
CEP295,2,0.0005197873,0.0005197873,2
CLVS1,20,0.00051792886,0.00010358577,4
LILRA4,80,0.0005168977,0.00010337955,16
TMEM170A,4,0.00051579514,0.00051579514,4
GAP43,28,0.00051492185,7.356026e-05,4
PHYKPL,7,0.00051404367,7.343481e-05,1
TBL1XR1,66,0.00051390345,1.5572832e-05,2
TLN2,7,0.0005135742,7.3367744e-05,1
AOPEP,6,0.0005131125,0.0001710375,2
LILRA5,55,0.0005119784,0.00010239569,11
ADAMTS20,4,0.0005118924,0.0001279731,1
IL17C,3,0.0005116962,0.0001705654,1
LRRC1,10,0.0005107777,0.000102155536,2
MCUB,3,0.0005095051,0.00016983504,1
TOX3,4,0.0005085963,0.00025429815,2
ATP8A1,30,0.0005075221,5.07522e-05,3
VTI1A,18,0.00050721946,8.453658e-05,3
ACOT11,20,0.00050720584,0.00012680146,5
MMRN1,8,0.0005063203,0.00012658008,2
IGSF11,1,0.0005057665,0.0005057665,1
LMAN2L,9,0.00050556945,5.6174384e-05,1
ASIC2,20,0.0005049011,0.00010098022,4
MRPS10,7,0.0005013206,7.161723e-05,1
TRIM5,6,0.00050071365,8.345227e-05,1
TDRD9,6,0.0005003954,0.00016679848,2
GSDME,3,0.00049990724,0.00016663574,1
CHGB,8,0.0004965986,0.00012414965,2
NAPRT,10,0.00049621525,4.9621525e-05,1
NTNG1,6,0.00049558096,8.259682e-05,1
OXTR,15,0.00049339444,3.2892964e-05,1
ROS1,3,0.00049147377,0.00016382459,1
MED26,5,0.00049077504,9.815501e-05,1
QTRT2,3,0.0004856898,0.00016189659,1
HELLS,3,0.0004852274,0.00016174247,1
ERG,5,0.00048460966,9.692193e-05,1
MAEA,2,0.0004835762,0.0004835762,2
PDLIM4,17,0.00048331165,0.00048331165,17
TP53BP2,17,0.00048171717,2.8336304e-05,1
UBE2QL1,1,0.0004809595,0.0004809595,1
SPHKAP,6,0.000480555,0.000480555,6
ZNF624,4,0.0004803075,0.000120076875,1
NFIA,3,0.00047987458,0.00047987458,3
SLC13A2,6,0.00047972339,7.99539e-05,1
VASH1,3,0.0004775669,0.00015918897,1
LY6D,3,0.0004772906,0.00015909686,1
SYT2,12,0.00047581506,3.9651255e-05,1
MSTN,18,0.00047553034,2.6418353e-05,1
HSPA4,10,0.00047411618,4.7411617e-05,1
ZNF783,1,0.00047377025,0.00047377025,1
MLPH,1,0.00047341065,0.00047341065,1
LMX1A,7,0.00047269373,0.00047269373,7
PNPLA3,10,0.00047258585,4.7258585e-05,1
UMOD,6,0.00046964874,0.00015654958,2
DENND1B,84,0.00046928565,0.00011732141,21
COL13A1,28,0.0004692792,6.703989e-05,4
CISD1,11,0.0004679013,0.0004679013,11
HTD2,24,0.00046757652,5.8447065e-05,3
TJP3,2,0.00046734948,0.00023367474,1
DCAF17,12,0.00046688924,0.00011672231,3
SMYD3,6,0.0004659682,7.766137e-05,1
FZR1,31,0.0004622719,1.4911997e-05,1
EPHX1,18,0.00046127252,2.562625e-05,1
SELENOV,1,0.00046119586,0.00046119586,1
SLCO4A1,48,0.0004607042,5.7588026e-05,6
RNASET2,27,0.0004604105,0.00015347016,9
PDE6D,14,0.00045963284,3.2830918e-05,1
MED18,2,0.00045941953,0.00022970977,1
CHAF1B,1,0.00045929948,0.00045929948,1
WHRN,10,0.0004578778,9.157556e-05,2
MICALL2,1,0.00045746856,0.00045746856,1
RBM25,1,0.00045707703,0.00045707703,1
CIT,24,0.00045337502,3.778125e-05,2
TAOK2,6,0.00045317292,7.552882e-05,1
BUB1,27,0.0004531724,1.6784163e-05,1
ARHGAP5,62,0.00045293104,1.46106795e-05,2
DHH,22,0.00045151712,2.0523505e-05,1
NCALD,7,0.00045025256,6.432179e-05,1
UBE3D,32,0.00045024694,0.000112561735,8
PADI6,4,0.00045021487,0.00011255372,1
SLC6A20,74,0.00045019315,1.2167382e-05,2
ZNF768,2,0.0004494824,0.0004494824,2
LIN28B,6,0.00044934897,0.000149783,2
CALY,1,0.00044897522,0.00044897522,1
PRDM16,9,0.00044485636,4.9428483e-05,1
CYTIP,2,0.0004445423,0.0004445423,2
FOXP1,24,0.00044386598,0.00014795533,8
TIE1,1,0.0004427937,0.0004427937,1
POGLUT1,10,0.00044244627,8.848925e-05,2
VHL,37,0.00044185278,1.1941967e-05,1
SLC44A2,13,0.0004417231,3.39787e-05,1
BSND,18,0.00043967596,0.00014655864,6
GJA5,3,0.00043926152,0.00014642051,1
SEPTIN12,3,0.0004384228,0.00014614094,1
DNAJC5,8,0.0004383327,5.4791588e-05,1
DELEC1,4,0.00043821306,0.00043821306,4
LAMP3,3,0.00043684067,0.00043684067,3
PKIA,120,0.0004364782,0.00014549274,40
SLC15A1,15,0.0004352023,8.7040455e-05,3
TOP3A,26,0.00043498568,1.6730219e-05,1
ACVRL1,13,0.0004349128,3.345483e-05,1
IFT88,14,0.00043476195,3.1054424e-05,1
LPP,3,0.00043402446,0.00014467482,1
DPPA3,2,0.0004316587,0.0004316587,2
CEPT1,16,0.00043162223,2.697639e-05,1
UGT1A7,75,0.00043127904,1.7251163e-05,3
CPEB3,2,0.00042958467,0.00021479234,1
NUDT12,126,0.0004286157,4.7623966e-05,14
PPP4R2,12,0.00042853324,7.1422204e-05,2
ATAT1,2,0.00042626375,0.00021313188,1
DUSP22,10,0.00042546913,0.00042546913,10
MBD5,4,0.00042530513,0.00010632628,1
SSTR5,13,0.00042528973,3.2714594e-05,1
CHN2,7,0.00042447489,6.0639268e-05,1
SHBG,1,0.00042372858,0.00042372858,1
QPRT,15,0.00042282362,2.8188242e-05,1
SHTN1,5,0.00042248794,8.449759e-05,1
CCL18,40,0.00041999185,0.00010499796,10
ZBP1,14,0.00041946347,2.9961677e-05,1
CEP43,240,0.00041834204,1.7430919e-05,10
UNC13A,6,0.00041802408,0.00013934137,2
NSFL1C,18,0.00041705763,6.950961e-05,3
KIF11,16,0.00041603125,5.2003907e-05,2
CA8,18,0.0004151567,0.00020757836,9
MED13,24,0.000414845,6.9140835e-05,4
TAOK3,11,0.00041463965,3.7694514e-05,1
OR5K4,6,0.00041407268,0.00013802422,2
CAPG,1,0.000413317,0.000413317,1
NOSTRIN,3,0.00041253708,0.00013751235,1
LY9,9,0.00041251362,0.00041251362,9
RB1CC1,39,0.00041216394,3.170492e-05,3
HABP4,4,0.00040895198,0.000102237995,1
RAP2B,20,0.0004088282,0.00010220705,5
ZMIZ1,54,0.00040864956,0.00013621652,18
GPC6,14,0.00040636316,2.902594e-05,1
PPP1R17,2,0.00040485,0.00040485,2
CDH22,40,0.00040432322,0.00020216161,20
LATS2,22,0.00040317082,3.665189e-05,2
MRPL46,24,0.00040236715,6.706119e-05,4
ABLIM3,12,0.0004023406,6.705677e-05,2
FAR2,35,0.00040126758,8.025352e-05,7
OTUD7A,20,0.0004006296,8.0125916e-05,4
ZNF737,4,0.0003993151,9.982877e-05,1
RNF19B,4,0.00039888144,9.972036e-05,1
SPOP,8,0.00039886375,4.985797e-05,1
TIAM2,14,0.00039877323,2.8483802e-05,1
CUX1,10,0.0003985344,3.985344e-05,1
CHCHD7,6,0.00039828863,0.00019914431,3
SMR3B,1,0.00039745393,0.00039745393,1
FHL5,6,0.00039643946,0.00039643946,6
DDX47,8,0.00039476476,9.869119e-05,2
CCL13,132,0.00039322398,3.2768665e-05,11
IGF2BP1,9,0.00039306932,4.367437e-05,1
NFKB2,92,0.00039287636,4.270395e-06,1
ITGAE,9,0.00039236865,4.3596516e-05,1
PITPNM2,5,0.0003916467,7.8329336e-05,1
OASL,8,0.00039118802,4.8898502e-05,1
CDC14A,10,0.00039044127,3.9044127e-05,1
MPP4,1,0.00038952407,0.00038952407,1
NRGN,6,0.0003880747,6.4679116e-05,1
NECAP1,6,0.0003879717,6.466195e-05,1
TMPRSS11D,1,0.00038770607,0.00038770607,1
TMED3,11,0.00038765915,3.524174e-05,1
SH3TC2,4,0.00038751587,0.00038751587,4
ARHGEF10,17,0.00038745656,2.2791563e-05,1
SIGLEC1,4,0.00038698383,9.674596e-05,1
NALCN,6,0.00038572942,0.00012857647,2
SFPQ,13,0.00038539604,2.964585e-05,1
EMX2,16,0.0003853162,0.0001926581,8
CCL20,38,0.00038517907,2.0272582e-05,2
NPAP1,3,0.00038466114,0.00038466114,3
CCL16,44,0.00038339457,3.485405e-05,4
B3GNTL1,4,0.00038285428,9.571357e-05,1
PLA1A,9,0.00038266554,4.2518393e-05,1
DNMT1,58,0.00038252064,1.3190367e-05,2
CD200,4,0.00038179132,9.544783e-05,1
KCNN4,7,0.00038049265,5.4356093e-05,1
FBLN1,15,0.0003803483,0.00012678278,5
DCTN6,17,0.0003789055,2.228856e-05,1
CHP2,1,0.00037883493,0.00037883493,1
COMT,37,0.00037856612,1.0231517e-05,1
GRIK4,24,0.0003783333,4.729166e-05,3
SERPINE2,8,0.0003778818,9.447045e-05,2
TBX19,1,0.00037670802,0.00037670802,1
RAB11FIP3,6,0.0003765,6.275e-05,1
VLDLR-AS1,1,0.00037523493,0.00037523493,1
RAD18,7,0.00037503996,5.3577136e-05,1
CLN5,1,0.00037310453,0.00037310453,1
MTSS1,9,0.00037294396,0.00012431467,3
PABPC4L,24,0.00037264838,0.00012421612,8
VSIR,1,0.0003726279,0.0003726279,1
ACSF3,7,0.00037171226,5.310175e-05,1
NMI,8,0.0003706463,9.2661576e-05,2
CDH16,3,0.00036988547,0.00012329516,1
TTLL12,3,0.00036935468,0.00012311823,1
MYCBP2,6,0.00036927068,0.00018463534,3
TNFSF13,12,0.000368908,3.0742332e-05,1
NLRP12,2,0.00036862266,0.00018431133,1
PLCD3,17,0.00036849192,2.1675995e-05,1
USP34,7,0.00036746013,5.2494306e-05,1
PEBP1,12,0.00036679214,3.056601e-05,1
KCNB2,9,0.0003663596,0.00012211986,3
SLC16A9,6,0.0003641271,0.00018206355,3
SYNJ2,18,0.00036380527,2.0211404e-05,1
TOX2,3,0.0003637888,0.0003637888,3
CORIN,5,0.00036302602,7.26052e-05,1
OR51G2,3,0.00036271533,0.00012090511,1
GPD1,17,0.00036229572,2.1311513e-05,1
TULP1,2,0.00036200398,0.00036200398,2
PPP2R3A,15,0.00036186713,2.4124476e-05,1
ATF5,5,0.00036113424,7.2226845e-05,1
EPHA7,108,0.00036090615,6.0151026e-05,18
PACRG,1,0.00036070662,0.00036070662,1
GUCY2C,20,0.00035961997,3.5961995e-05,2
COG6,66,0.000358229,3.2566273e-05,6
DNAJB11,15,0.00035819426,2.3879616e-05,1
LNPEP,110,0.00035744163,3.2494692e-05,10
CDX1,1,0.00035743677,0.00035743677,1
MPP7,50,0.00035685982,3.5685982e-05,5
PRKD3,16,0.00035586677,4.4483346e-05,2
GRM4,34,0.00035537017,2.0904128e-05,2
IQSEC1,4,0.00035533347,8.883337e-05,1
NEUROG2,1,0.00035313476,0.00035313476,1
AIM2,9,0.0003524978,3.916642e-05,1
TRAM1,20,0.00035059068,7.0118134e-05,4
CRYL1,30,0.00034796912,6.959382e-05,6
DCP1B,18,0.00034637912,5.7729852e-05,3
ARFGEF2,14,0.0003449311,4.9275874e-05,2
LRRFIP1,11,0.00034459322,3.1326657e-05,1
DSCAML1,5,0.00034338178,6.867635e-05,1
NPBWR1,45,0.00034311326,3.8123697e-05,5
MIR129-2,2,0.00034162868,0.00017081434,1
TTLL10,3,0.00034084206,0.00011361402,1
PLPP4,7,0.0003404722,4.8638885e-05,1
SEMA3C,8,0.00033908428,0.00016954214,4
TNFSF8,85,0.0003388223,6.7764464e-05,17
HIC1,8,0.00033878649,4.234831e-05,1
PNOC,32,0.00033857426,4.2321783e-05,4
CNOT10,11,0.00033642,3.0583637e-05,1
CNTFR,13,0.0003361054,2.5854262e-05,1
ABHD6,120,0.00033556457,3.355646e-05,12
KCNK18,7,0.00033476303,4.782329e-05,1
HNRNPH1,12,0.0003347175,2.7893126e-05,1
CPLANE1,3,0.00033416934,0.00011138978,1
BCL2A1,10,0.00033382734,3.3382734e-05,1
LINC00624,1,0.00033351357,0.00033351357,1
HERC2P10,2,0.00033274636,0.00033274636,2
SEMA3F,2,0.00033219706,0.00033219706,2
OLIG3,54,0.00033126472,0.00033126472,54
AKAP11,44,0.00033048226,0.00033048226,44
ELP1,6,0.00032899107,5.4831846e-05,1
NEB,4,0.00032842514,8.2106286e-05,1
DLGAP2,3,0.00032771815,0.00010923939,1
ADAMTS17,4,0.00032634588,8.158647e-05,1
TFPI,40,0.0003263174,4.0789673e-05,5
GPR19,1,0.00032624239,0.00032624239,1
MSRB2,12,0.0003258967,2.7158057e-05,1
GFER,2,0.00032551255,0.00016275627,1
SPATA2,3,0.00032491464,0.00032491464,3
UBASH3A,20,0.00032432008,0.00032432008,20
MAS1,12,0.00032414752,5.402459e-05,2
DSPP,4,0.00032408777,8.102194e-05,1
CASP4,14,0.00032400564,2.314326e-05,1
TSEN34,4,0.00032264617,8.066154e-05,1
CIDEA,4,0.00032077395,8.019349e-05,1
PMP22,6,0.00032074083,5.3456806e-05,1
CITED2,12,0.000320251,2.6687585e-05,1
RTEL1,13,0.00031994042,2.4610801e-05,1
ADD2,2,0.00031851226,0.00015925613,1
PDE3A,14,0.00031780146,2.2700104e-05,1
GDF10,11,0.00031507682,2.8643348e-05,1
SRP54,18,0.00031475234,5.2458723e-05,3
HTR1F,30,0.0003142966,2.0953106e-05,2
ZNF311,28,0.00031354217,7.838554e-05,7
PDCL,4,0.00031321155,7.830289e-05,1
ESRRG,15,0.00031320853,6.264171e-05,3
RAP1GAP2,3,0.00031213654,0.00010404552,1
B3GALT5,7,0.00031126995,4.4467135e-05,1
PRDM14,12,0.0003109396,0.000103646526,4
CNTN3,18,0.00031052306,0.000103507686,6
HNRNPM,11,0.000310135,2.819409e-05,1
MYPN,3,0.00031010265,0.00031010265,3
NQO2,4,0.00031005486,7.7513716e-05,1
U2SURP,10,0.00030922893,6.1845785e-05,2
MANBA,16,0.0003083193,3.853991e-05,2
DCSTAMP,3,0.00030804912,0.00030804912,3
PHOX2A,2,0.000307216,0.000307216,2
LHX9,55,0.00030550777,6.110155e-05,11
KCNE4,8,0.0003047248,7.61812e-05,2
RYK,17,0.0003038764,1.7875083e-05,1
CLMN,1,0.00030371288,0.00030371288,1
IL22RA1,10,0.00030215975,3.0215975e-05,1
SLC14A1,8,0.0003020809,7.552023e-05,2
GTF3A,11,0.0003015325,2.7412047e-05,1
TPBG,8,0.00030099778,0.00030099778,8
NAGPA,1,0.00030050884,0.00030050884,1
ERLEC1,13,0.00030009332,2.3084101e-05,1
ZNF248,4,0.00029972286,7.4930715e-05,1
SIX2,3,0.00029923927,0.00029923927,3
IHO1,1,0.00029791179,0.00029791179,1
IRAG2,3,0.0002935042,9.783474e-05,1
NUDT3,4,0.0002931724,7.32931e-05,1
NIPAL2,8,0.000292863,0.0001464315,4
PCF11,11,0.00029179998,2.652727e-05,1
SUPT6H,5,0.0002914281,5.828562e-05,1
KANK1,10,0.000291127,5.8225403e-05,2
RHOBTB2,8,0.00029069776,3.633722e-05,1
TRIP11,11,0.00029065617,2.6423288e-05,1
PLIN5,1,0.00028974933,0.00028974933,1
CDH15,10,0.00028974123,2.8974124e-05,1
ADIPOQ,21,0.00028849384,1.3737802e-05,1
RASGEF1A,20,0.0002878683,5.7573656e-05,4
ATP9B,3,0.00028736523,9.578841e-05,1
SENP2,10,0.00028692634,2.8692633e-05,1
APBB1IP,96,0.00028652907,1.1938712e-05,4
ZNF703,9,0.00028582793,9.5275966e-05,3
DZIP3,12,0.00028575864,7.143966e-05,3
CACNA2D4,9,0.00028382285,3.1535874e-05,1
DHTKD1,19,0.00028328397,1.4909682e-05,1
COL6A5,19,0.00028175424,1.482917e-05,1
COX20,2,0.00027980667,0.00013990334,1
NHLRC3,3,0.00027974191,9.3247305e-05,1
CDC42EP3,20,0.0002787775,2.787775e-05,2
CA12,3,0.00027855733,9.2852446e-05,1
HSPA13,8,0.00027854322,6.9635804e-05,2
ZNF226,4,0.00027825308,6.956327e-05,1
SOX13,12,0.00027513554,6.8783884e-05,3
MFSD4B,21,0.0002748876,9.1629205e-05,7
DBN1,9,0.0002744433,3.04937e-05,1
ADIPOR1,10,0.00027390115,2.7390115e-05,1
SLC9A2,76,0.00027386667,6.846667e-05,19
CSMD3,18,0.00027179648,0.00027179648,18
SATB1,11,0.00027138568,2.4671426e-05,1
DHX29,2,0.00027120174,0.00027120174,2
LAT2,7,0.00027025968,3.8608527e-05,1
RFNG,9,0.00027009775,3.001086e-05,1
GPRC5B,2,0.00026894832,0.00026894832,2
SLC43A2,8,0.0002661007,3.3262586e-05,1
BCAS3,1,0.00026377878,0.00026377878,1
OR2B6,10,0.00026361417,5.2722833e-05,2
PCSK6,13,0.00026357325,2.0274865e-05,1
AK2,12,0.00026237153,2.1864294e-05,1
MED12L,1,0.00026174518,0.00026174518,1
DUT,15,0.0002611428,1.740952e-05,1
VPS29,6,0.00026083752,4.347292e-05,1
VPS54,4,0.0002607542,6.518855e-05,1
GRIP2,21,0.00026036485,3.7194983e-05,3
